episode,reward,steps,outcome,env,timestamp
17733,12.6674,10,landed,vertical_small,16:17:52
17734,-3.1606,9,fell,three_block_gap,16:18:13
17735,-3.7299,8,fell,three_block_gap,16:18:19
17736,12.8633,11,landed,three_block_gap,16:18:24
17737,-3.6763,8,fell,three_block_gap,16:18:31
17738,-3.6764,8,fell,three_block_gap,16:18:36
17739,-3.9892,8,fell,three_block_gap,16:18:42
17740,-3.0004,8,fell,three_block_gap,16:18:47
17741,-3.7285,8,fell,three_block_gap,16:18:52
17742,-4.004,8,fell,three_block_gap,16:18:58
17743,-3.9868,8,fell,three_block_gap,16:19:03
17744,12.8633,11,landed,three_block_gap,16:19:09
17745,-3.9892,8,fell,three_block_gap,16:19:15
17746,-3.864,8,fell,three_block_gap,16:19:21
17747,-3.583,8,fell,three_block_gap,16:19:26
17748,-2.733,9,fell,three_block_gap,16:19:31
17749,-3.1902,8,fell,three_block_gap,16:19:37
17750,-4.3929,4,fell,three_block_gap,16:19:41
17751,12.2505,12,landed,one_block_gap,16:19:58
17752,12.0248,11,landed,one_block_gap,16:20:05
17753,11.9571,10,landed,one_block_gap,16:20:11
17754,-4.6271,7,fell,one_block_gap,16:20:18
17755,11.9159,10,landed,one_block_gap,16:20:24
17756,-4.7288,5,fell,one_block_gap,16:20:30
17757,11.9043,10,landed,one_block_gap,16:20:36
17758,12.6611,12,landed,simple_jump,16:20:54
17759,12.4132,11,landed,simple_jump,16:21:00
17760,12.8728,12,landed,simple_jump,16:21:07
17761,-4.5184,7,fell,diagonal_small,16:21:23
17762,12.1052,11,landed,diagonal_small,16:21:29
17763,-4.384,6,fell,diagonal_small,16:21:35
17764,12.0619,11,landed,diagonal_small,16:21:41
17765,12.1051,11,landed,diagonal_small,16:21:48
17766,12.1051,11,landed,diagonal_small,16:21:55
17767,12.0996,11,landed,diagonal_small,16:22:02
17768,12.0998,11,landed,diagonal_small,16:22:09
17769,-4.3691,6,fell,diagonal_small,16:22:16
17770,12.1148,11,landed,diagonal_small,16:22:22
17771,12.5263,14,landed,diagonal_medium,16:22:39
17772,12.9433,13,landed,diagonal_medium,16:22:45
17773,12.7895,13,landed,diagonal_medium,16:22:53
17774,12.7482,11,landed,vertical_small,16:23:09
17775,12.7197,10,landed,vertical_small,16:23:16
17776,12.8045,12,landed,vertical_small,16:23:23
17777,-5.821,6,fell,vertical_small,16:23:29
17778,12.7597,10,landed,vertical_small,16:23:35
17779,12.754,10,landed,vertical_small,16:23:42
17780,12.7197,10,landed,vertical_small,16:23:49
17781,12.754,10,landed,vertical_small,16:23:56
17782,12.7013,11,landed,vertical_small,16:24:03
17783,12.8045,12,landed,vertical_small,16:24:11
17784,-4.2425,9,fell,three_block_gap,16:24:27
17785,-3.756,8,fell,three_block_gap,16:24:32
17786,-3.6367,8,fell,three_block_gap,16:24:39
17787,-3.9929,8,fell,three_block_gap,16:24:45
17788,-3.678,8,fell,three_block_gap,16:24:50
17789,-3.7505,8,fell,three_block_gap,16:24:55
17790,12.7338,11,landed,three_block_gap,16:25:01
17791,-3.9861,8,fell,three_block_gap,16:25:08
17792,-2.9479,8,fell,three_block_gap,16:25:13
17793,-2.9437,8,fell,three_block_gap,16:25:18
17794,-3.6989,8,fell,three_block_gap,16:25:24
17795,12.8604,11,landed,three_block_gap,16:25:29
17796,-3.9901,8,fell,three_block_gap,16:25:36
17797,-3.7039,8,fell,three_block_gap,16:25:41
17798,-4.0077,8,fell,three_block_gap,16:25:46
17799,12.8604,11,landed,three_block_gap,16:25:52
17800,-3.68,8,fell,three_block_gap,16:25:59
17801,11.9228,10,landed,one_block_gap,16:26:22
17802,11.9143,10,landed,one_block_gap,16:26:29
17803,11.9159,10,landed,one_block_gap,16:26:36
17804,-4.7288,5,fell,one_block_gap,16:26:42
17805,-3.8765,7,fell,one_block_gap,16:26:48
17806,12.2379,9,landed,one_block_gap,16:26:55
17807,12.2379,9,landed,one_block_gap,16:27:03
17808,-4.4865,10,fell,simple_jump,16:27:19
17809,-4.1702,7,fell,simple_jump,16:27:24
