episode,reward,steps,outcome,env,timestamp
6126,-3.4699,10,fell,simple_jump,19:08:08
6127,-4.7551,14,fell,simple_jump,19:08:15
6128,-4.2605,8,fell,simple_jump,19:08:20
6129,-4.1646,7,fell,simple_jump,19:08:25
6130,-4.4913,10,fell,simple_jump,19:08:31
6131,-3.075,7,fell,simple_jump,19:08:36
6132,-4.2253,7,fell,simple_jump,19:08:41
6133,-3.1846,9,fell,simple_jump,19:08:47
6134,-4.4603,7,fell,simple_jump,19:08:52
6135,-4.2808,8,fell,simple_jump,19:08:57
6136,-4.4595,7,fell,simple_jump,19:09:03
6137,-4.1747,8,fell,simple_jump,19:09:08
6138,-4.0067,10,fell,simple_jump,19:09:14
6139,-4.4802,7,fell,simple_jump,19:09:19
6140,-4.6281,8,fell,simple_jump,19:09:24
6141,-4.3525,8,fell,simple_jump,19:09:30
6142,-4.0658,6,fell,simple_jump,19:09:35
6143,-0.504,8,fell,simple_jump,19:09:40
6144,-1.7121,11,fell,simple_jump,19:09:47
6145,-3.9775,7,fell,simple_jump,19:09:52
6146,-4.2656,7,fell,simple_jump,19:09:57
6147,-3.7827,9,fell,simple_jump,19:10:03
6148,-3.2558,9,fell,simple_jump,19:10:08
6149,-4.3925,7,fell,simple_jump,19:10:13
6150,-4.1633,7,fell,simple_jump,19:10:19
6151,-4.181,8,fell,simple_jump,19:10:24
6152,-4.6008,6,fell,simple_jump,19:10:29
6153,-4.1933,7,fell,simple_jump,19:10:34
6154,-4.3471,8,fell,simple_jump,19:10:39
6155,-4.0522,10,fell,simple_jump,19:10:45
6156,-3.6966,10,fell,simple_jump,19:10:51
6157,-4.1467,7,fell,simple_jump,19:10:56
6158,-2.3893,10,fell,simple_jump,19:11:02
6159,-4.2573,7,fell,simple_jump,19:11:07
6160,-3.7209,7,fell,simple_jump,19:11:13
6161,12.6335,12,landed,simple_jump,19:11:19
6162,-3.5564,10,fell,simple_jump,19:11:26
6163,-4.1811,7,fell,simple_jump,19:11:31
6164,-4.4057,9,fell,simple_jump,19:11:36
