episode,reward,steps,outcome,env,timestamp
17048,-2.9174,8,fell,three_block_gap,23:33:40
17049,-2.9139,8,fell,three_block_gap,23:33:45
17050,-3.7651,8,fell,three_block_gap,23:33:50
17051,-4.6267,7,fell,one_block_gap,23:34:11
17052,12.2244,9,landed,one_block_gap,23:34:17
17053,-4.7288,5,fell,one_block_gap,23:34:23
17054,11.9142,10,landed,one_block_gap,23:34:30
17055,12.0189,11,landed,one_block_gap,23:34:37
17056,-4.7288,5,fell,one_block_gap,23:34:43
17057,12.0207,10,landed,one_block_gap,23:34:49
17058,-4.1667,9,fell,simple_jump,23:35:07
17059,-3.6712,8,fell,simple_jump,23:35:12
17060,-3.6712,8,fell,simple_jump,23:35:19
17061,12.0814,12,landed,diagonal_small,23:35:41
17062,12.1026,11,landed,diagonal_small,23:35:48
17063,12.0386,11,landed,diagonal_small,23:35:56
17064,12.0289,10,landed,diagonal_small,23:36:02
17065,12.1113,11,landed,diagonal_small,23:36:10
17066,12.0952,11,landed,diagonal_small,23:36:17
17067,12.2661,13,landed,diagonal_small,23:36:24
17068,12.1047,11,landed,diagonal_small,23:36:31
17069,12.1974,11,landed,diagonal_small,23:36:38
17070,12.2047,11,landed,diagonal_small,23:36:45
17071,12.6087,14,landed,diagonal_medium,23:37:02
17072,12.7764,13,landed,diagonal_medium,23:37:09
17073,12.7711,13,landed,diagonal_medium,23:37:17
17074,12.6692,10,landed,vertical_small,23:37:34
17075,12.754,10,landed,vertical_small,23:37:41
17076,-3.6974,7,fell,vertical_small,23:37:47
17077,12.7772,10,landed,vertical_small,23:37:55
17078,12.7051,10,landed,vertical_small,23:38:02
17079,12.7663,10,landed,vertical_small,23:38:09
17080,12.5378,9,landed,vertical_small,23:38:16
17081,12.8042,10,landed,vertical_small,23:38:23
17082,12.5171,9,landed,vertical_small,23:38:30
17083,12.7788,10,landed,vertical_small,23:38:38
17084,-4.0016,9,fell,three_block_gap,23:38:54
17085,12.5182,10,landed,three_block_gap,23:39:01
17086,-3.9861,8,fell,three_block_gap,23:39:07
17087,-2.9664,8,fell,three_block_gap,23:39:12
17088,13.3782,12,landed,three_block_gap,23:39:18
17089,12.8604,11,landed,three_block_gap,23:39:25
17090,-3.0143,8,fell,three_block_gap,23:39:31
17091,-3.7299,8,fell,three_block_gap,23:39:36
17092,12.8604,11,landed,three_block_gap,23:39:42
17093,-3.6762,8,fell,three_block_gap,23:39:49
17094,-2.8266,8,fell,three_block_gap,23:39:54
17095,-2.9782,8,fell,three_block_gap,23:39:59
17096,-2.9494,8,fell,three_block_gap,23:40:04
17097,13.3696,12,landed,three_block_gap,23:40:10
17098,12.8604,11,landed,three_block_gap,23:40:17
17099,12.8604,11,landed,three_block_gap,23:40:24
17100,-2.9416,8,fell,three_block_gap,23:40:31
17101,11.9856,11,landed,one_block_gap,23:40:53
17102,11.9362,10,landed,one_block_gap,23:40:59
17103,12.2379,9,landed,one_block_gap,23:41:06
17104,-4.3824,7,fell,one_block_gap,23:41:13
17105,11.9234,10,landed,one_block_gap,23:41:19
17106,-4.7288,5,fell,one_block_gap,23:41:25
17107,-4.4531,7,fell,one_block_gap,23:41:30
17108,-3.1421,8,fell,simple_jump,23:41:47
17109,12.9592,12,landed,simple_jump,23:41:53
17110,12.9592,12,landed,simple_jump,23:42:00
17111,-4.3505,8,fell,diagonal_small,23:42:16
17112,12.0551,11,landed,diagonal_small,23:42:23
17113,12.1051,11,landed,diagonal_small,23:42:30
17114,12.1006,11,landed,diagonal_small,23:42:37
17115,12.1166,11,landed,diagonal_small,23:42:44
17116,12.1931,11,landed,diagonal_small,23:42:51
17117,12.1157,11,landed,diagonal_small,23:42:58
17118,12.1931,11,landed,diagonal_small,23:43:05
17119,12.1051,11,landed,diagonal_small,23:43:12
17120,12.1071,11,landed,diagonal_small,23:43:20
17121,-4.1096,11,fell,diagonal_medium,23:43:37
17122,12.7843,13,landed,diagonal_medium,23:43:43
17123,12.7895,13,landed,diagonal_medium,23:43:50
17124,12.7422,12,landed,vertical_small,23:44:07
17125,12.5378,9,landed,vertical_small,23:44:13
17126,12.6431,9,landed,vertical_small,23:44:20
17127,12.8077,12,landed,vertical_small,23:44:28
17128,12.7533,10,landed,vertical_small,23:44:35
17129,12.754,10,landed,vertical_small,23:44:42
17130,12.7741,15,landed,vertical_small,23:44:50
17131,12.8077,12,landed,vertical_small,23:44:56
17132,12.8044,12,landed,vertical_small,23:45:04
17133,12.7609,10,landed,vertical_small,23:45:10
17134,-3.1462,7,fell,three_block_gap,23:45:26
17135,-3.1776,8,fell,three_block_gap,23:45:32
17136,-0.25,25,mission_ended,three_block_gap,23:45:45
17137,-2.9164,8,fell,three_block_gap,23:45:48
17138,-4.0991,8,fell,three_block_gap,23:45:53
17139,-2.9173,8,fell,three_block_gap,23:45:58
17140,-2.948,8,fell,three_block_gap,23:46:04
17141,-3.7564,8,fell,three_block_gap,23:46:09
17142,12.8289,11,landed,three_block_gap,23:46:15
17143,-2.9664,8,fell,three_block_gap,23:46:21
17144,-1.8365,8,fell,three_block_gap,23:46:27
17145,-2.9213,8,fell,three_block_gap,23:46:32
17146,-2.9864,8,fell,three_block_gap,23:46:37
17147,-3.681,8,fell,three_block_gap,23:46:42
17148,-1.9316,8,fell,three_block_gap,23:46:48
17149,-3.7324,8,fell,three_block_gap,23:46:53
17150,-2.8134,8,fell,three_block_gap,23:46:58
17151,11.9888,10,landed,one_block_gap,23:47:20
17152,11.957,10,landed,one_block_gap,23:47:26
17153,11.957,10,landed,one_block_gap,23:47:33
17154,11.9143,10,landed,one_block_gap,23:47:41
17155,11.9356,10,landed,one_block_gap,23:47:48
17156,12.2379,9,landed,one_block_gap,23:47:55
17157,-4.8906,8,fell,one_block_gap,23:48:02
17158,12.6795,13,landed,simple_jump,23:48:24
17159,12.4132,11,landed,simple_jump,23:48:30
17160,-4.6592,6,fell,simple_jump,23:48:36
17161,11.982,13,landed,diagonal_small,23:48:54
17162,12.3166,11,landed,diagonal_small,23:49:00
17163,12.1006,11,landed,diagonal_small,23:49:07
17164,12.116,11,landed,diagonal_small,23:49:14
17165,12.3166,11,landed,diagonal_small,23:49:21
17166,-4.3817,8,fell,diagonal_small,23:49:28
17167,-4.3691,8,fell,diagonal_small,23:49:35
17168,-4.3405,7,fell,diagonal_small,23:49:42
17169,12.1006,11,landed,diagonal_small,23:49:48
17170,12.1071,11,landed,diagonal_small,23:49:55
17171,12.9725,15,landed,diagonal_medium,23:50:13
17172,12.7621,13,landed,diagonal_medium,23:50:19
17173,12.7622,13,landed,diagonal_medium,23:50:26
17174,12.7318,11,landed,vertical_small,23:50:43
17175,12.7788,10,landed,vertical_small,23:50:49
17176,12.7772,10,landed,vertical_small,23:50:56
17177,12.8045,12,landed,vertical_small,23:51:03
17178,12.5378,9,landed,vertical_small,23:51:10
17179,12.8045,12,landed,vertical_small,23:51:17
17180,-3.2949,8,fell,vertical_small,23:51:24
17181,12.7052,10,landed,vertical_small,23:51:30
17182,12.7832,11,landed,vertical_small,23:51:38
17183,12.7533,10,landed,vertical_small,23:51:45
17184,-3.4395,9,fell,three_block_gap,23:52:01
17185,-2.9594,8,fell,three_block_gap,23:52:06
17186,12.8604,11,landed,three_block_gap,23:52:12
17187,-4.1824,7,fell,three_block_gap,23:52:20
17188,-3.7389,8,fell,three_block_gap,23:52:24
17189,-3.9861,8,fell,three_block_gap,23:52:29
17190,-2.8572,8,fell,three_block_gap,23:52:34
17191,12.8633,11,landed,three_block_gap,23:52:40
17192,-3.6762,8,fell,three_block_gap,23:52:47
17193,-2.936,8,fell,three_block_gap,23:52:52
17194,-2.787,8,fell,three_block_gap,23:52:57
17195,-1.8181,8,fell,three_block_gap,23:53:03
17196,12.8604,11,landed,three_block_gap,23:53:08
17197,-3.4986,8,fell,three_block_gap,23:53:15
17198,-2.7339,8,fell,three_block_gap,23:53:20
17199,-4.3232,6,fell,three_block_gap,23:53:26
17200,13.196,12,landed,three_block_gap,23:53:32
17201,11.8921,11,landed,one_block_gap,23:53:49
17202,11.9143,10,landed,one_block_gap,23:53:55
17203,11.9143,10,landed,one_block_gap,23:54:02
17204,12.1021,11,landed,one_block_gap,23:54:09
17205,-4.7288,5,fell,one_block_gap,23:54:15
17206,-4.7288,5,fell,one_block_gap,23:54:20
17207,-4.4532,7,fell,one_block_gap,23:54:26
17208,-4.1668,9,fell,simple_jump,23:54:46
17209,12.8673,12,landed,simple_jump,23:54:53
17210,12.8459,12,landed,simple_jump,23:55:00
17211,11.9924,13,landed,diagonal_small,23:55:17
17212,12.1113,11,landed,diagonal_small,23:55:24
17213,12.1177,11,landed,diagonal_small,23:55:31
17214,-4.3691,6,fell,diagonal_small,23:55:37
17215,12.108,11,landed,diagonal_small,23:55:43
17216,12.0551,11,landed,diagonal_small,23:55:50
17217,12.0952,11,landed,diagonal_small,23:55:57
17218,12.1931,11,landed,diagonal_small,23:56:04
17219,12.0518,11,landed,diagonal_small,23:56:12
17220,-4.527,6,fell,diagonal_small,23:56:18
17221,12.7801,14,landed,diagonal_medium,23:56:35
17222,12.7783,13,landed,diagonal_medium,23:56:41
17223,12.7622,13,landed,diagonal_medium,23:56:48
17224,12.6828,11,landed,vertical_small,23:57:06
17225,12.754,10,landed,vertical_small,23:57:12
17226,-5.5277,7,fell,vertical_small,23:57:18
17227,12.754,10,landed,vertical_small,23:57:24
17228,12.6675,10,landed,vertical_small,23:57:31
17229,12.8045,12,landed,vertical_small,23:57:39
17230,12.7567,10,landed,vertical_small,23:57:45
17231,12.5378,9,landed,vertical_small,23:57:52
17232,12.8045,12,landed,vertical_small,23:58:00
17233,12.7052,10,landed,vertical_small,23:58:07
17234,-4.0566,9,fell,three_block_gap,23:58:24
17235,-2.9328,8,fell,three_block_gap,23:58:29
17236,12.8604,11,landed,three_block_gap,23:58:35
17237,-3.7389,8,fell,three_block_gap,23:58:42
17238,-3.7467,8,fell,three_block_gap,23:58:47
17239,-2.9649,8,fell,three_block_gap,23:58:52
17240,-3.757,8,fell,three_block_gap,23:58:57
17241,-4.1999,5,fell,three_block_gap,23:59:04
17242,-2.7873,8,fell,three_block_gap,23:59:08
17243,-2.9155,8,fell,three_block_gap,23:59:13
17244,12.8604,11,landed,three_block_gap,23:59:19
17245,-3.7762,8,fell,three_block_gap,23:59:25
17246,-3.7299,8,fell,three_block_gap,23:59:31
17247,-2.9362,8,fell,three_block_gap,23:59:36
17248,12.8604,11,landed,three_block_gap,23:59:42
17249,-2.8704,5,fell,three_block_gap,23:59:48
17250,-2.9252,8,fell,three_block_gap,23:59:53
17251,12.2542,12,landed,one_block_gap,00:00:15
17252,12.2379,9,landed,one_block_gap,00:00:21
17253,11.8912,10,landed,one_block_gap,00:00:28
17254,-4.7288,5,fell,one_block_gap,00:00:35
17255,12.2379,9,landed,one_block_gap,00:00:41
17256,12.0075,11,landed,one_block_gap,00:00:48
17257,11.9143,10,landed,one_block_gap,00:00:55
17258,12.4877,12,landed,simple_jump,00:01:12
17259,12.8805,12,landed,simple_jump,00:01:18
17260,12.4981,11,landed,simple_jump,00:01:25
17261,-4.5388,8,fell,diagonal_small,00:01:42
17262,12.2049,11,landed,diagonal_small,00:01:48
17263,12.1051,11,landed,diagonal_small,00:01:56
17264,12.0951,11,landed,diagonal_small,00:02:03
17265,12.1144,11,landed,diagonal_small,00:02:10
17266,12.1047,11,landed,diagonal_small,00:02:17
17267,12.108,11,landed,diagonal_small,00:02:24
17268,12.0885,11,landed,diagonal_small,00:02:31
17269,12.0479,11,landed,diagonal_small,00:02:38
17270,12.116,11,landed,diagonal_small,00:02:46
17271,-4.4504,7,fell,diagonal_medium,00:03:02
17272,12.7668,13,landed,diagonal_medium,00:03:09
17273,12.7622,13,landed,diagonal_medium,00:03:16
17274,-5.5478,7,fell,vertical_small,00:03:32
17275,12.6497,10,landed,vertical_small,00:03:38
17276,12.7187,10,landed,vertical_small,00:03:45
17277,-5.2895,6,fell,vertical_small,00:03:52
17278,12.8045,12,landed,vertical_small,00:03:58
17279,-3.2228,8,fell,vertical_small,00:04:04
17280,12.8042,10,landed,vertical_small,00:04:11
17281,12.8065,12,landed,vertical_small,00:04:18
17282,12.7772,10,landed,vertical_small,00:04:25
17283,12.8048,12,landed,vertical_small,00:04:32
17284,-3.0523,9,fell,three_block_gap,00:04:48
17285,-2.9363,8,fell,three_block_gap,00:04:54
17286,-3.7488,8,fell,three_block_gap,00:04:59
17287,12.8416,11,landed,three_block_gap,00:05:05
17288,-3.0004,8,fell,three_block_gap,00:05:11
17289,-3.6396,8,fell,three_block_gap,00:05:16
17290,12.8604,11,landed,three_block_gap,00:05:23
17291,-2.919,8,fell,three_block_gap,00:05:29
17292,-3.6763,8,fell,three_block_gap,00:05:35
17293,-2.8542,5,fell,three_block_gap,00:05:40
17294,12.8604,11,landed,three_block_gap,00:05:46
17295,-4.5416,4,fell,three_block_gap,00:05:53
17296,-2.9479,8,fell,three_block_gap,00:05:57
17297,-3.875,8,fell,three_block_gap,00:06:03
17298,-2.948,8,fell,three_block_gap,00:06:08
17299,-3.9861,8,fell,three_block_gap,00:06:13
17300,12.8604,11,landed,three_block_gap,00:06:19
17301,11.9227,10,landed,one_block_gap,00:06:36
17302,11.9143,10,landed,one_block_gap,00:06:42
17303,-4.7288,5,fell,one_block_gap,00:06:49
17304,12.2379,9,landed,one_block_gap,00:06:54
17305,-4.8895,8,fell,one_block_gap,00:07:01
17306,-4.7288,5,fell,one_block_gap,00:07:06
17307,-4.7288,5,fell,one_block_gap,00:07:12
17308,-3.1956,9,fell,simple_jump,00:07:28
17309,12.9458,12,landed,simple_jump,00:07:34
17310,12.3929,11,landed,simple_jump,00:07:41
17311,11.9889,13,landed,diagonal_small,00:07:58
17312,12.0952,11,landed,diagonal_small,00:08:05
17313,12.0952,11,landed,diagonal_small,00:08:12
17314,12.116,11,landed,diagonal_small,00:08:19
17315,12.0551,11,landed,diagonal_small,00:08:26
17316,12.2055,10,landed,diagonal_small,00:08:33
17317,12.0251,14,landed,diagonal_small,00:08:41
17318,12.0952,11,landed,diagonal_small,00:08:47
17319,12.039,11,landed,diagonal_small,00:08:55
17320,12.1006,11,landed,diagonal_small,00:09:02
17321,-4.1097,11,fell,diagonal_medium,00:09:19
17322,12.62,13,landed,diagonal_medium,00:09:25
17323,12.7139,13,landed,diagonal_medium,00:09:33
17324,12.6676,10,landed,vertical_small,00:09:49
17325,12.7051,10,landed,vertical_small,00:09:56
17326,-5.8204,6,fell,vertical_small,00:10:02
17327,12.7761,10,landed,vertical_small,00:10:08
17328,12.8042,12,landed,vertical_small,00:10:15
17329,12.7207,10,landed,vertical_small,00:10:22
17330,12.8042,12,landed,vertical_small,00:10:29
17331,12.7516,11,landed,vertical_small,00:10:36
17332,12.8042,12,landed,vertical_small,00:10:44
17333,12.7596,10,landed,vertical_small,00:10:50
17334,-3.9222,9,fell,three_block_gap,00:11:07
17335,12.8604,11,landed,three_block_gap,00:11:13
17336,-3.7453,8,fell,three_block_gap,00:11:20
17337,-3.1836,8,fell,three_block_gap,00:11:25
17338,12.8604,11,landed,three_block_gap,00:11:31
17339,-3.6994,8,fell,three_block_gap,00:11:37
17340,-2.9048,5,fell,three_block_gap,00:11:42
17341,-3.68,8,fell,three_block_gap,00:11:47
17342,-1.8033,9,fell,three_block_gap,00:11:53
17343,-3.6762,8,fell,three_block_gap,00:11:58
17344,-3.0139,8,fell,three_block_gap,00:12:03
17345,12.8632,11,landed,three_block_gap,00:12:09
17346,12.8632,11,landed,three_block_gap,00:12:16
17347,-3.7197,8,fell,three_block_gap,00:12:23
17348,12.7327,11,landed,three_block_gap,00:12:30
17349,-3.004,8,fell,three_block_gap,00:12:35
17350,12.8604,11,landed,three_block_gap,00:12:41
17351,11.9206,10,landed,one_block_gap,00:12:58
17352,-4.7288,5,fell,one_block_gap,00:13:03
17353,-4.7288,5,fell,one_block_gap,00:13:09
17354,11.957,10,landed,one_block_gap,00:13:15
17355,12.2244,9,landed,one_block_gap,00:13:22
17356,-4.7288,5,fell,one_block_gap,00:13:28
17357,-4.7288,5,fell,one_block_gap,00:13:33
17358,12.3261,12,landed,simple_jump,00:13:51
17359,12.8728,12,landed,simple_jump,00:13:57
17360,12.8728,12,landed,simple_jump,00:14:04
17361,-4.5399,8,fell,diagonal_small,00:14:21
17362,-4.8149,6,fell,diagonal_small,00:14:26
17363,12.0951,11,landed,diagonal_small,00:14:32
17364,12.1026,11,landed,diagonal_small,00:14:39
17365,-4.3687,6,fell,diagonal_small,00:14:45
17366,12.1144,11,landed,diagonal_small,00:14:51
17367,-4.3691,6,fell,diagonal_small,00:14:57
17368,12.1051,11,landed,diagonal_small,00:15:03
17369,12.1047,11,landed,diagonal_small,00:15:10
17370,12.2047,11,landed,diagonal_small,00:15:17
17371,12.5803,14,landed,diagonal_medium,00:15:34
17372,12.7692,13,landed,diagonal_medium,00:15:41
17373,12.9978,14,landed,diagonal_medium,00:15:48
17374,12.7058,11,landed,vertical_small,00:16:12
17375,12.7597,10,landed,vertical_small,00:16:19
17376,12.755,10,landed,vertical_small,00:16:26
17377,12.7539,10,landed,vertical_small,00:16:33
17378,12.7254,10,landed,vertical_small,00:16:40
17379,12.8077,12,landed,vertical_small,00:16:48
17380,12.7254,10,landed,vertical_small,00:16:55
17381,12.8077,12,landed,vertical_small,00:17:02
17382,12.8042,12,landed,vertical_small,00:17:09
17383,-5.0,1,mission_ended,vertical_small,00:17:21
17384,-4.0179,9,fell,three_block_gap,00:17:37
17385,-1.8163,7,fell,three_block_gap,00:17:42
17386,-2.9232,8,fell,three_block_gap,00:17:48
17387,-3.7867,8,fell,three_block_gap,00:17:53
17388,12.8604,11,landed,three_block_gap,00:17:59
17389,-2.9172,8,fell,three_block_gap,00:18:06
17390,-2.9386,8,fell,three_block_gap,00:18:11
17391,-3.8421,8,fell,three_block_gap,00:18:16
17392,-3.7657,8,fell,three_block_gap,00:18:21
17393,12.8604,11,landed,three_block_gap,00:18:27
17394,-2.9171,8,fell,three_block_gap,00:18:34
17395,-2.7669,8,fell,three_block_gap,00:18:39
17396,-2.948,8,fell,three_block_gap,00:18:44
17397,-3.7389,8,fell,three_block_gap,00:18:50
17398,-3.7389,8,fell,three_block_gap,00:18:55
17399,-3.6989,8,fell,three_block_gap,00:19:00
17400,-3.7473,8,fell,three_block_gap,00:19:06
17401,11.9228,10,landed,one_block_gap,00:19:29
17402,-4.7288,5,fell,one_block_gap,00:19:35
17403,11.9143,10,landed,one_block_gap,00:19:41
17404,12.3304,9,landed,one_block_gap,00:19:49
17405,-4.2288,6,fell,one_block_gap,00:19:55
17406,11.9143,10,landed,one_block_gap,00:20:01
17407,-4.7288,5,fell,one_block_gap,00:20:07
17408,12.9212,13,landed,simple_jump,00:20:24
17409,-4.0622,6,fell,simple_jump,00:20:30
17410,12.956,12,landed,simple_jump,00:20:36
17411,-4.5404,8,fell,diagonal_small,00:20:52
17412,-3.5793,8,fell,diagonal_small,00:20:58
17413,12.1806,11,landed,diagonal_small,00:21:06
17414,12.0951,11,landed,diagonal_small,00:21:13
17415,12.1838,11,landed,diagonal_small,00:21:20
17416,12.1051,11,landed,diagonal_small,00:21:27
17417,12.0424,11,landed,diagonal_small,00:21:34
17418,12.1972,11,landed,diagonal_small,00:21:41
17419,12.1157,11,landed,diagonal_small,00:21:48
17420,12.0462,11,landed,diagonal_small,00:21:56
17421,12.7709,14,landed,diagonal_medium,00:22:13
17422,-4.4647,6,fell,diagonal_medium,00:22:18
17423,-3.9651,7,fell,diagonal_medium,00:22:23
17424,12.5307,10,landed,vertical_small,00:22:41
17425,12.7244,10,landed,vertical_small,00:22:48
17426,12.8077,12,landed,vertical_small,00:22:55
17427,12.8048,12,landed,vertical_small,00:23:03
17428,12.6693,10,landed,vertical_small,00:23:09
17429,-3.4829,7,fell,vertical_small,00:23:16
17430,12.7068,10,landed,vertical_small,00:23:23
