episode,reward,steps,outcome,env,timestamp
10401,-3.9961,9,fell,three_block_gap,15:55:08
10402,12.8604,11,landed,three_block_gap,15:55:14
10403,-3.9892,8,fell,three_block_gap,15:55:20
10404,12.9921,11,landed,three_block_gap,15:55:26
10405,12.8604,11,landed,three_block_gap,15:55:33
10406,12.8604,11,landed,three_block_gap,15:55:40
10407,-2.7767,8,fell,three_block_gap,15:55:47
10408,-2.8692,5,fell,three_block_gap,15:55:51
10409,-2.9171,8,fell,three_block_gap,15:55:57
10410,-2.9033,8,fell,three_block_gap,15:56:02
10411,-3.6807,8,fell,three_block_gap,15:56:08
10412,-3.6994,8,fell,three_block_gap,15:56:13
10413,-3.7734,8,fell,three_block_gap,15:56:18
10414,-4.0007,8,fell,three_block_gap,15:56:23
10415,-3.7389,8,fell,three_block_gap,15:56:29
10416,12.8633,11,landed,three_block_gap,15:56:35
10417,12.9956,11,landed,three_block_gap,15:56:42
10418,-2.9154,8,fell,three_block_gap,15:56:48
10419,-4.0072,8,fell,three_block_gap,15:56:54
10420,-4.0098,8,fell,three_block_gap,15:56:59
10421,-4.2591,7,fell,three_block_gap,15:57:04
10422,-3.7125,8,fell,three_block_gap,15:57:09
10423,-2.9473,5,fell,three_block_gap,15:57:14
10424,-2.9657,8,fell,three_block_gap,15:57:20
10425,-3.989,8,fell,three_block_gap,15:57:25
10426,-3.7453,8,fell,three_block_gap,15:57:31
10427,12.8416,11,landed,three_block_gap,15:57:37
10428,-3.9861,8,fell,three_block_gap,15:57:43
10429,-3.7045,8,fell,three_block_gap,15:57:49
10430,-2.4323,6,fell,three_block_gap,15:57:54
10431,-3.9968,8,fell,three_block_gap,15:57:59
10432,-4.513,6,fell,three_block_gap,15:58:04
10433,12.8604,11,landed,three_block_gap,15:58:10
10434,-3.9939,8,fell,three_block_gap,15:58:17
10435,-3.6954,8,fell,three_block_gap,15:58:22
10436,-2.3788,6,fell,three_block_gap,15:58:27
10437,-4.0642,7,fell,three_block_gap,15:58:32
10438,-2.8692,5,fell,three_block_gap,15:58:37
10439,-2.8731,5,fell,three_block_gap,15:58:42
10440,-3.9861,8,fell,three_block_gap,15:58:48
10441,-3.186,8,fell,three_block_gap,15:58:53
10442,-3.5268,8,fell,three_block_gap,15:58:59
10443,12.8416,11,landed,three_block_gap,15:59:05
10444,12.8604,11,landed,three_block_gap,15:59:12
10445,-3.68,8,fell,three_block_gap,15:59:18
10446,12.8416,11,landed,three_block_gap,15:59:24
10447,12.8604,11,landed,three_block_gap,15:59:31
10448,-2.8029,8,fell,three_block_gap,15:59:38
10449,-3.9861,8,fell,three_block_gap,15:59:43
10450,-4.3232,6,fell,three_block_gap,15:59:48
10451,-3.6904,8,fell,three_block_gap,15:59:54
10452,-4.0155,9,fell,three_block_gap,15:59:59
10453,-3.9861,8,fell,three_block_gap,16:00:05
10454,-1.902,7,fell,three_block_gap,16:00:10
10455,-3.775,8,fell,three_block_gap,16:00:15
10456,12.8416,11,landed,three_block_gap,16:00:21
10457,-2.8692,5,fell,three_block_gap,16:00:27
10458,12.8416,11,landed,three_block_gap,16:00:33
10459,-4.0052,8,fell,three_block_gap,16:00:40
10460,12.8416,11,landed,three_block_gap,16:00:46
10461,-2.8703,5,fell,three_block_gap,16:00:52
10462,-2.9046,5,fell,three_block_gap,16:00:57
10463,-5.01,2,fell,three_block_gap,16:01:04
10464,12.8604,11,landed,three_block_gap,16:01:08
10465,-2.9412,8,fell,three_block_gap,16:01:15
10466,12.8623,11,landed,three_block_gap,16:01:21
10467,12.8633,11,landed,three_block_gap,16:01:28
10468,12.8633,11,landed,three_block_gap,16:01:35
10469,-3.9861,8,fell,three_block_gap,16:01:41
10470,12.8604,11,landed,three_block_gap,16:01:47
10471,-3.7046,8,fell,three_block_gap,16:01:54
10472,-3.9861,8,fell,three_block_gap,16:01:59
10473,-3.7289,8,fell,three_block_gap,16:02:05
10474,12.8604,11,landed,three_block_gap,16:02:10
10475,-3.996,8,fell,three_block_gap,16:02:17
10476,-3.6584,8,fell,three_block_gap,16:02:22
10477,12.8633,11,landed,three_block_gap,16:02:30
10478,-2.9699,8,fell,three_block_gap,16:02:37
10479,-3.74,8,fell,three_block_gap,16:02:42
10480,-2.8542,5,fell,three_block_gap,16:02:47
10481,12.8416,11,landed,three_block_gap,16:02:53
10482,-1.8256,7,fell,three_block_gap,16:02:59
10483,-3.9861,8,fell,three_block_gap,16:03:05
10484,-3.1441,6,fell,three_block_gap,16:03:10
10485,-3.8315,8,fell,three_block_gap,16:03:15
10486,-2.8733,5,fell,three_block_gap,16:03:20
10487,-2.9013,5,fell,three_block_gap,16:03:25
10488,-3.6954,8,fell,three_block_gap,16:03:31
10489,-3.9861,8,fell,three_block_gap,16:03:36
10490,-2.7611,5,fell,three_block_gap,16:03:41
10491,-3.7337,8,fell,three_block_gap,16:03:47
10492,-4.0218,8,fell,three_block_gap,16:03:52
10493,-3.9861,8,fell,three_block_gap,16:03:57
10494,-2.9209,8,fell,three_block_gap,16:04:03
10495,12.8633,11,landed,three_block_gap,16:04:09
