episode,reward,steps,outcome,env,timestamp
15958,-4.1457,8,fell,simple_jump,01:42:57
15959,-4.1015,8,fell,simple_jump,01:43:03
15960,12.8653,12,landed,simple_jump,01:43:10
15961,12.0863,12,landed,diagonal_small,01:43:27
15962,12.0952,11,landed,diagonal_small,01:43:33
15963,12.1071,11,landed,diagonal_small,01:43:40
15964,12.1157,11,landed,diagonal_small,01:43:47
15965,12.1157,11,landed,diagonal_small,01:43:55
15966,12.1052,11,landed,diagonal_small,01:44:02
15967,12.1157,11,landed,diagonal_small,01:44:09
15968,12.0617,11,landed,diagonal_small,01:44:16
15969,12.0074,12,landed,diagonal_small,01:44:23
15970,-4.527,6,fell,diagonal_small,01:44:29
15971,-4.487,11,fell,diagonal_medium,01:44:47
15972,12.7547,13,landed,diagonal_medium,01:44:53
15973,12.7605,13,landed,diagonal_medium,01:45:00
15974,12.6692,10,landed,vertical_small,01:45:17
15975,12.754,10,landed,vertical_small,01:45:23
15976,12.8036,11,landed,vertical_small,01:45:31
15977,12.7254,10,landed,vertical_small,01:45:38
15978,12.8077,12,landed,vertical_small,01:45:45
15979,12.754,10,landed,vertical_small,01:45:52
15980,12.7597,10,landed,vertical_small,01:45:59
15981,12.6671,9,landed,vertical_small,01:46:06
15982,12.8041,12,landed,vertical_small,01:46:13
15983,12.7609,10,landed,vertical_small,01:46:20
15984,-4.0061,10,fell,three_block_gap,01:46:36
15985,-2.9174,8,fell,three_block_gap,01:46:42
15986,-2.901,5,fell,three_block_gap,01:46:47
15987,12.8623,11,landed,three_block_gap,01:46:53
15988,-2.9008,8,fell,three_block_gap,01:46:59
15989,-3.7504,8,fell,three_block_gap,01:47:05
15990,-2.9048,5,fell,three_block_gap,01:47:10
15991,-3.6765,8,fell,three_block_gap,01:47:15
15992,-3.7744,8,fell,three_block_gap,01:47:20
15993,-3.2238,8,fell,three_block_gap,01:47:25
15994,-3.9861,8,fell,three_block_gap,01:47:31
15995,-2.8634,8,fell,three_block_gap,01:47:36
15996,-3.0102,8,fell,three_block_gap,01:47:41
15997,-2.8977,5,fell,three_block_gap,01:47:46
15998,-3.7928,8,fell,three_block_gap,01:47:51
15999,12.7327,11,landed,three_block_gap,01:47:57
16000,-2.9188,8,fell,three_block_gap,01:48:04
16001,12.0034,11,landed,one_block_gap,01:48:25
16002,12.3392,9,landed,one_block_gap,01:48:32
16003,11.9571,10,landed,one_block_gap,01:48:39
16004,-4.6944,5,fell,one_block_gap,01:48:45
16005,-4.7288,5,fell,one_block_gap,01:48:50
16006,12.2244,9,landed,one_block_gap,01:48:56
16007,12.3133,9,landed,one_block_gap,01:49:03
16008,-4.6371,7,fell,simple_jump,01:49:19
16009,-4.6621,6,fell,simple_jump,01:49:25
16010,12.3401,10,landed,simple_jump,01:49:31
16011,12.042,12,landed,diagonal_small,01:49:49
16012,12.0464,11,landed,diagonal_small,01:49:57
16013,12.1051,11,landed,diagonal_small,01:50:02
16014,12.1148,11,landed,diagonal_small,01:50:09
16015,12.0996,11,landed,diagonal_small,01:50:16
16016,-4.4164,9,fell,diagonal_small,01:50:23
16017,12.1026,11,landed,diagonal_small,01:50:29
16018,12.0549,11,landed,diagonal_small,01:50:36
16019,12.1026,11,landed,diagonal_small,01:50:43
16020,12.116,11,landed,diagonal_small,01:50:50
16021,-4.4487,7,fell,diagonal_medium,01:51:06
16022,12.7514,13,landed,diagonal_medium,01:51:13
16023,12.5884,13,landed,diagonal_medium,01:51:20
16024,12.6665,10,landed,vertical_small,01:51:36
16025,-3.2948,8,fell,vertical_small,01:51:42
16026,12.5278,10,landed,vertical_small,01:51:49
16027,12.5378,9,landed,vertical_small,01:51:55
16028,12.754,10,landed,vertical_small,01:52:03
16029,12.754,10,landed,vertical_small,01:52:10
16030,12.5378,9,landed,vertical_small,01:52:17
16031,-5.5274,5,fell,vertical_small,01:52:23
16032,-4.8925,5,fell,vertical_small,01:52:28
16033,12.7596,10,landed,vertical_small,01:52:34
16034,-3.6963,10,fell,three_block_gap,01:52:50
16035,-2.9653,8,fell,three_block_gap,01:52:56
16036,-3.7288,8,fell,three_block_gap,01:53:01
16037,-2.948,8,fell,three_block_gap,01:53:06
16038,-4.0039,8,fell,three_block_gap,01:53:12
16039,-2.948,8,fell,three_block_gap,01:53:17
16040,12.8604,11,landed,three_block_gap,01:53:23
16041,-3.9861,8,fell,three_block_gap,01:53:29
16042,-2.9413,8,fell,three_block_gap,01:53:34
16043,-3.6795,8,fell,three_block_gap,01:53:40
16044,-3.0233,8,fell,three_block_gap,01:53:45
16045,-3.775,8,fell,three_block_gap,01:53:50
16046,-2.9363,8,fell,three_block_gap,01:53:55
16047,-2.8575,5,fell,three_block_gap,01:54:00
16048,-2.9172,8,fell,three_block_gap,01:54:06
16049,-3.9861,8,fell,three_block_gap,01:54:11
16050,-3.7468,8,fell,three_block_gap,01:54:16
16051,-4.4398,7,fell,one_block_gap,01:54:37
16052,-4.7288,5,fell,one_block_gap,01:54:42
16053,11.9143,10,landed,one_block_gap,01:54:48
16054,11.9143,10,landed,one_block_gap,01:54:55
16055,-4.3285,5,fell,one_block_gap,01:55:02
16056,12.2244,9,landed,one_block_gap,01:55:07
16057,11.9636,10,landed,one_block_gap,01:55:14
16058,12.6602,12,landed,simple_jump,01:55:31
16059,12.4132,11,landed,simple_jump,01:55:38
16060,12.9454,12,landed,simple_jump,01:55:45
16061,-4.3504,8,fell,diagonal_small,01:56:01
16062,12.1113,11,landed,diagonal_small,01:56:07
16063,12.1006,11,landed,diagonal_small,01:56:14
16064,12.0069,12,landed,diagonal_small,01:56:22
16065,12.1157,11,landed,diagonal_small,01:56:29
16066,12.2047,11,landed,diagonal_small,01:56:36
16067,12.1157,11,landed,diagonal_small,01:56:43
16068,-3.9767,8,fell,diagonal_small,01:56:51
16069,12.1006,11,landed,diagonal_small,01:56:57
16070,12.0436,11,landed,diagonal_small,01:57:04
16071,12.5496,14,landed,diagonal_medium,01:57:21
16072,-4.4619,6,fell,diagonal_medium,01:57:26
16073,12.7751,13,landed,diagonal_medium,01:57:32
16074,12.7777,12,landed,vertical_small,01:57:49
16075,12.754,10,landed,vertical_small,01:57:55
16076,12.5378,9,landed,vertical_small,01:58:02
16077,12.754,10,landed,vertical_small,01:58:10
16078,12.7771,10,landed,vertical_small,01:58:17
16079,-5.5475,7,fell,vertical_small,01:58:23
16080,12.7761,10,landed,vertical_small,01:58:29
16081,12.754,10,landed,vertical_small,01:58:36
16082,12.5378,9,landed,vertical_small,01:58:43
16083,12.7771,10,landed,vertical_small,01:58:50
16084,-2.9298,9,fell,three_block_gap,01:59:06
16085,12.8632,11,landed,three_block_gap,01:59:12
16086,-2.9219,8,fell,three_block_gap,01:59:19
16087,-2.9606,8,fell,three_block_gap,01:59:24
16088,-2.9209,8,fell,three_block_gap,01:59:29
16089,-3.7299,8,fell,three_block_gap,01:59:34
