episode,reward,steps,outcome,env,timestamp
4487,11.5468,8,landed,three_block_gap,11:41:24
4488,11.5468,8,landed,three_block_gap,11:41:40
4489,11.6133,10,landed,three_block_gap,11:41:56
4490,-0.3925,9,fell,three_block_gap,11:42:12
4491,11.764,10,landed,three_block_gap,11:42:18
4492,11.641,10,landed,three_block_gap,11:42:34
4493,-1.796,12,fell,three_block_gap,11:42:50
4494,11.6351,10,landed,three_block_gap,11:42:56
4495,11.6281,10,landed,three_block_gap,11:43:12
4496,11.6188,10,landed,three_block_gap,11:43:28
4497,-1.3789,10,fell,three_block_gap,11:43:45
4498,11.6131,10,landed,three_block_gap,11:43:50
4499,11.5468,8,landed,three_block_gap,11:44:06
4500,11.6497,10,landed,three_block_gap,11:44:22
4501,11.6145,10,landed,three_block_gap,11:44:39
4502,11.5468,8,landed,three_block_gap,11:44:54
4503,12.0544,10,landed,three_block_gap,11:45:11
4504,-1.8012,11,fell,three_block_gap,11:45:27
4505,11.5468,8,landed,three_block_gap,11:45:32
4506,11.5644,8,landed,three_block_gap,11:45:48
4507,11.5468,8,landed,three_block_gap,11:46:04
4508,11.5468,8,landed,three_block_gap,11:46:20
4509,12.0597,12,landed,three_block_gap,11:46:37
4510,11.6497,10,landed,three_block_gap,11:46:53
4511,11.5644,8,landed,three_block_gap,11:47:09
