episode,reward,steps,outcome,env,timestamp
16813,-4.517,6,fell,diagonal_small,16:02:34
16814,-4.3689,7,fell,diagonal_small,16:02:40
16815,12.2122,11,landed,diagonal_small,16:02:46
16816,-4.4588,8,fell,diagonal_small,16:02:52
16817,12.0391,11,landed,diagonal_small,16:03:00
16818,12.1051,11,landed,diagonal_small,16:03:07
16819,12.0952,11,landed,diagonal_small,16:03:14
16820,12.1871,11,landed,diagonal_small,16:03:21
16821,12.734,14,landed,diagonal_medium,16:03:38
16822,-4.4925,6,fell,diagonal_medium,16:03:43
16823,-4.2211,9,fell,diagonal_medium,16:03:49
16824,12.7234,11,landed,vertical_small,16:04:05
16825,12.8046,12,landed,vertical_small,16:04:12
16826,12.755,10,landed,vertical_small,16:04:19
16827,12.8042,12,landed,vertical_small,16:04:26
16828,12.754,10,landed,vertical_small,16:04:33
16829,12.7596,10,landed,vertical_small,16:04:40
16830,12.7596,10,landed,vertical_small,16:04:47
16831,12.8041,12,landed,vertical_small,16:04:55
16832,12.7197,10,landed,vertical_small,16:05:02
16833,12.754,10,landed,vertical_small,16:05:09
16834,-3.7438,9,fell,three_block_gap,16:05:25
16835,-2.9724,8,fell,three_block_gap,16:05:31
16836,-4.0158,8,fell,three_block_gap,16:05:36
16837,-2.901,5,fell,three_block_gap,16:05:41
16838,12.8604,11,landed,three_block_gap,16:05:47
16839,-3.9861,8,fell,three_block_gap,16:05:54
16840,-2.9192,8,fell,three_block_gap,16:05:59
16841,12.7338,11,landed,three_block_gap,16:06:05
16842,-3.7389,8,fell,three_block_gap,16:06:11
16843,-3.7324,8,fell,three_block_gap,16:06:16
16844,12.8416,11,landed,three_block_gap,16:06:22
16845,-3.9861,8,fell,three_block_gap,16:06:29
16846,-3.7744,8,fell,three_block_gap,16:06:34
16847,-3.6762,8,fell,three_block_gap,16:06:39
16848,-3.775,8,fell,three_block_gap,16:06:45
16849,-3.9861,8,fell,three_block_gap,16:06:50
16850,-3.9861,8,fell,three_block_gap,16:06:55
16851,11.9364,11,landed,one_block_gap,16:07:18
16852,-4.7288,5,fell,one_block_gap,16:07:22
16853,11.9159,10,landed,one_block_gap,16:07:28
16854,11.9646,10,landed,one_block_gap,16:07:35
16855,-4.7288,5,fell,one_block_gap,16:07:42
16856,11.9143,10,landed,one_block_gap,16:07:48
16857,-4.7288,5,fell,one_block_gap,16:07:54
16858,-3.1962,9,fell,simple_jump,16:08:10
16859,12.9592,12,landed,simple_jump,16:08:16
16860,12.9592,12,landed,simple_jump,16:08:24
16861,12.0793,12,landed,diagonal_small,16:08:41
16862,12.1071,11,landed,diagonal_small,16:08:47
16863,12.1071,11,landed,diagonal_small,16:08:54
16864,12.1933,11,landed,diagonal_small,16:09:01
16865,12.207,11,landed,diagonal_small,16:09:08
16866,12.0376,11,landed,diagonal_small,16:09:16
16867,12.1071,11,landed,diagonal_small,16:09:23
16868,12.0951,11,landed,diagonal_small,16:09:30
16869,-4.8415,6,fell,diagonal_small,16:09:36
16870,12.2054,11,landed,diagonal_small,16:09:42
16871,-4.0552,8,fell,diagonal_medium,16:09:58
16872,12.7631,13,landed,diagonal_medium,16:10:04
16873,12.7805,13,landed,diagonal_medium,16:10:11
16874,12.6665,10,landed,vertical_small,16:10:28
16875,12.7085,10,landed,vertical_small,16:10:34
16876,12.8077,12,landed,vertical_small,16:10:42
16877,-5.5274,5,fell,vertical_small,16:10:48
16878,12.754,10,landed,vertical_small,16:10:54
16879,12.7197,10,landed,vertical_small,16:11:01
16880,12.7255,10,landed,vertical_small,16:11:08
16881,12.755,10,landed,vertical_small,16:11:15
16882,12.7771,10,landed,vertical_small,16:11:22
16883,12.7771,10,landed,vertical_small,16:11:29
16884,-2.9889,9,fell,three_block_gap,16:11:45
16885,-3.6762,8,fell,three_block_gap,16:11:51
16886,12.8604,11,landed,three_block_gap,16:11:56
16887,-3.9894,8,fell,three_block_gap,16:12:03
16888,12.8633,11,landed,three_block_gap,16:12:09
16889,-3.9894,8,fell,three_block_gap,16:12:15
16890,-3.9861,8,fell,three_block_gap,16:12:20
16891,-3.7389,8,fell,three_block_gap,16:12:26
16892,-3.6954,8,fell,three_block_gap,16:12:31
16893,-4.0077,8,fell,three_block_gap,16:12:36
16894,-3.7283,8,fell,three_block_gap,16:12:41
16895,-3.68,8,fell,three_block_gap,16:12:47
16896,-2.9403,8,fell,three_block_gap,16:12:52
16897,-3.6954,8,fell,three_block_gap,16:12:57
16898,-2.8135,8,fell,three_block_gap,16:13:02
16899,-3.7744,8,fell,three_block_gap,16:13:07
16900,-2.7896,5,fell,three_block_gap,16:13:12
16901,12.0221,11,landed,one_block_gap,16:13:29
16902,-4.8689,6,fell,one_block_gap,16:13:35
16903,11.9143,10,landed,one_block_gap,16:13:40
16904,12.2244,9,landed,one_block_gap,16:13:47
16905,11.957,10,landed,one_block_gap,16:13:54
16906,-4.7288,5,fell,one_block_gap,16:14:00
16907,-4.9793,2,fell,one_block_gap,16:14:07
16908,12.9025,14,landed,simple_jump,16:14:24
16909,-3.6712,8,fell,simple_jump,16:14:30
16910,12.8673,12,landed,simple_jump,16:14:37
16911,11.982,13,landed,diagonal_small,16:14:55
16912,-4.535,6,fell,diagonal_small,16:15:00
16913,12.1051,11,landed,diagonal_small,16:15:06
16914,-4.5183,6,fell,diagonal_small,16:15:12
16915,12.056,11,landed,diagonal_small,16:15:18
16916,12.103,11,landed,diagonal_small,16:15:25
16917,12.0566,11,landed,diagonal_small,16:15:32
16918,12.1933,11,landed,diagonal_small,16:15:40
16919,12.0619,11,landed,diagonal_small,16:15:47
16920,12.2049,11,landed,diagonal_small,16:15:54
16921,12.7501,14,landed,diagonal_medium,16:16:10
16922,-4.429,6,fell,diagonal_medium,16:16:16
16923,12.3855,12,landed,diagonal_medium,16:16:22
16924,12.6674,10,landed,vertical_small,16:16:39
16925,12.5171,9,landed,vertical_small,16:16:46
16926,12.7612,10,landed,vertical_small,16:16:53
16927,2.5276,30,near_miss,vertical_small,16:17:04
16928,12.754,10,landed,vertical_small,16:17:07
16929,-5.5263,5,fell,vertical_small,16:17:14
16930,12.8051,12,landed,vertical_small,16:17:20
16931,12.7052,10,landed,vertical_small,16:17:27
16932,-5.0667,5,fell,vertical_small,16:17:33
16933,12.7144,10,landed,vertical_small,16:17:39
16934,-4.0029,9,fell,three_block_gap,16:17:55
16935,12.8604,11,landed,three_block_gap,16:18:01
16936,-3.7389,8,fell,three_block_gap,16:18:08
16937,12.8633,11,landed,three_block_gap,16:18:13
16938,-3.6763,8,fell,three_block_gap,16:18:20
16939,-2.9045,5,fell,three_block_gap,16:18:25
16940,-3.7395,8,fell,three_block_gap,16:18:30
16941,-3.0146,8,fell,three_block_gap,16:18:35
16942,-2.9044,5,fell,three_block_gap,16:18:40
16943,-3.775,8,fell,three_block_gap,16:18:46
16944,-2.948,8,fell,three_block_gap,16:18:51
16945,-3.7027,8,fell,three_block_gap,16:18:56
16946,12.8632,11,landed,three_block_gap,16:19:02
16947,-2.9141,8,fell,three_block_gap,16:19:09
16948,-3.794,8,fell,three_block_gap,16:19:14
16949,-2.9524,8,fell,three_block_gap,16:19:19
16950,-3.7285,8,fell,three_block_gap,16:19:24
16951,11.9228,10,landed,one_block_gap,16:19:46
16952,-4.7288,5,fell,one_block_gap,16:19:51
16953,12.2244,9,landed,one_block_gap,16:19:57
16954,11.9571,10,landed,one_block_gap,16:20:05
16955,12.2244,9,landed,one_block_gap,16:20:12
16956,-4.3285,5,fell,one_block_gap,16:20:18
16957,-4.3285,5,fell,one_block_gap,16:20:23
16958,-4.1769,10,fell,simple_jump,16:20:40
16959,12.374,11,landed,simple_jump,16:20:46
16960,12.9604,12,landed,simple_jump,16:20:53
16961,11.9946,12,landed,diagonal_small,16:21:11
16962,12.1221,11,landed,diagonal_small,16:21:16
16963,12.1051,11,landed,diagonal_small,16:21:23
16964,12.0543,11,landed,diagonal_small,16:21:30
16965,12.1026,11,landed,diagonal_small,16:21:37
16966,12.1222,11,landed,diagonal_small,16:21:44
16967,12.1026,11,landed,diagonal_small,16:21:51
16968,12.1116,11,landed,diagonal_small,16:21:58
16969,12.116,11,landed,diagonal_small,16:22:05
16970,12.0464,11,landed,diagonal_small,16:22:13
16971,12.9412,14,landed,diagonal_medium,16:22:30
16972,12.3727,12,landed,diagonal_medium,16:22:37
16973,12.374,12,landed,diagonal_medium,16:22:45
16974,12.7659,11,landed,vertical_small,16:23:01
16975,12.8077,12,landed,vertical_small,16:23:08
16976,12.754,10,landed,vertical_small,16:23:15
16977,-5.5281,7,fell,vertical_small,16:23:21
16978,12.7596,10,landed,vertical_small,16:23:27
16979,12.754,10,landed,vertical_small,16:23:34
16980,-2.7746,9,fell,vertical_small,16:23:41
