episode,reward,steps,outcome,env,timestamp
17620,12.2054,11,landed,diagonal_small,04:46:07
17621,12.9484,15,landed,diagonal_medium,04:46:24
17622,12.7892,13,landed,diagonal_medium,04:46:30
17623,12.628,13,landed,diagonal_medium,04:46:37
17624,12.6829,11,landed,vertical_small,04:46:54
17625,12.7771,10,landed,vertical_small,04:47:00
17626,12.7771,10,landed,vertical_small,04:47:08
17627,-5.0,1,mission_ended,vertical_small,04:47:19
17628,-5.5281,7,fell,vertical_small,04:47:22
17629,12.7255,10,landed,vertical_small,04:47:28
17630,12.7254,10,landed,vertical_small,04:47:35
17631,12.8042,12,landed,vertical_small,04:47:42
17632,12.8042,12,landed,vertical_small,04:47:50
17633,-5.0,1,fell,vertical_small,04:47:55
17634,-4.0027,9,fell,three_block_gap,04:48:13
17635,-3.7651,8,fell,three_block_gap,04:48:18
17636,-2.9167,8,fell,three_block_gap,04:48:23
17637,-2.7878,8,fell,three_block_gap,04:48:28
17638,12.8632,11,landed,three_block_gap,04:48:34
17639,12.8632,11,landed,three_block_gap,04:48:41
17640,-3.7657,8,fell,three_block_gap,04:48:48
17641,-2.904,8,fell,three_block_gap,04:48:53
17642,-2.9171,8,fell,three_block_gap,04:48:58
17643,-2.9572,8,fell,three_block_gap,04:49:03
17644,-4.4668,6,fell,three_block_gap,04:49:09
17645,12.8632,11,landed,three_block_gap,04:49:14
17646,-2.9577,8,fell,three_block_gap,04:49:21
17647,-2.9647,8,fell,three_block_gap,04:49:26
17648,-2.9141,8,fell,three_block_gap,04:49:31
17649,-2.9348,8,fell,three_block_gap,04:49:36
17650,-2.9898,8,fell,three_block_gap,04:49:41
17651,11.9037,11,landed,one_block_gap,04:50:03
17652,11.9636,10,landed,one_block_gap,04:50:09
17653,-4.7288,5,fell,one_block_gap,04:50:15
17654,11.957,10,landed,one_block_gap,04:50:22
17655,11.906,10,landed,one_block_gap,04:50:29
17656,12.0251,10,landed,one_block_gap,04:50:36
17657,12.2379,9,landed,one_block_gap,04:50:43
17658,12.6611,12,landed,simple_jump,04:50:59
17659,12.4981,11,landed,simple_jump,04:51:05
17660,12.9299,12,landed,simple_jump,04:51:13
17661,12.0418,12,landed,diagonal_small,04:51:31
17662,12.1144,11,landed,diagonal_small,04:51:38
17663,-4.5125,6,fell,diagonal_small,04:51:44
17664,12.1145,11,landed,diagonal_small,04:51:50
17665,12.1149,11,landed,diagonal_small,04:51:57
17666,12.1071,11,landed,diagonal_small,04:52:04
17667,12.0952,11,landed,diagonal_small,04:52:11
17668,12.1157,11,landed,diagonal_small,04:52:18
17669,12.103,11,landed,diagonal_small,04:52:25
17670,12.1838,11,landed,diagonal_small,04:52:32
17671,-3.626,7,fell,diagonal_medium,04:52:49
17672,12.7812,13,landed,diagonal_medium,04:52:56
17673,12.6269,13,landed,diagonal_medium,04:53:03
17674,12.7086,11,landed,vertical_small,04:53:20
17675,12.7254,10,landed,vertical_small,04:53:26
17676,12.6693,10,landed,vertical_small,04:53:33
17677,12.754,10,landed,vertical_small,04:53:40
17678,12.7187,10,landed,vertical_small,04:53:48
17679,12.8026,10,landed,vertical_small,04:53:55
17680,12.8042,10,landed,vertical_small,04:54:02
17681,-3.9622,6,fell,vertical_small,04:54:08
17682,12.7254,10,landed,vertical_small,04:54:16
17683,12.6497,10,landed,vertical_small,04:54:23
17684,-3.2484,10,fell,three_block_gap,04:54:40
17685,-3.4159,6,fell,three_block_gap,04:54:45
17686,-2.9419,8,fell,three_block_gap,04:54:50
17687,-3.4186,6,fell,three_block_gap,04:54:55
17688,-3.6762,8,fell,three_block_gap,04:55:00
17689,-2.9191,8,fell,three_block_gap,04:55:05
17690,-3.4355,6,fell,three_block_gap,04:55:10
17691,-2.9167,8,fell,three_block_gap,04:55:15
17692,13.2016,12,landed,three_block_gap,04:55:21
17693,-2.7052,8,fell,three_block_gap,04:55:28
17694,-2.9175,8,fell,three_block_gap,04:55:33
17695,-3.2469,8,fell,three_block_gap,04:55:38
17696,-3.6809,8,fell,three_block_gap,04:55:43
17697,-1.8557,8,fell,three_block_gap,04:55:49
17698,-2.9173,8,fell,three_block_gap,04:55:54
17699,-4.7188,5,fell,three_block_gap,04:55:59
17700,-2.9139,8,fell,three_block_gap,04:56:04
17701,11.904,11,landed,one_block_gap,04:56:26
17702,11.957,10,landed,one_block_gap,04:56:32
17703,11.9142,10,landed,one_block_gap,04:56:39
17704,-4.7288,5,fell,one_block_gap,04:56:46
17705,11.957,10,landed,one_block_gap,04:56:52
17706,11.906,10,landed,one_block_gap,04:56:59
17707,11.9142,10,landed,one_block_gap,04:57:06
17708,12.5469,13,landed,simple_jump,04:57:23
17709,12.4201,11,landed,simple_jump,04:57:29
17710,12.4207,11,landed,simple_jump,04:57:36
17711,-4.5046,7,fell,diagonal_small,04:57:52
17712,12.2047,11,landed,diagonal_small,04:57:58
17713,12.0952,11,landed,diagonal_small,04:58:05
17714,12.1047,11,landed,diagonal_small,04:58:12
17715,12.1157,11,landed,diagonal_small,04:58:19
17716,12.1166,11,landed,diagonal_small,04:58:26
17717,12.1227,11,landed,diagonal_small,04:58:33
17718,12.1157,11,landed,diagonal_small,04:58:40
17719,12.1155,11,landed,diagonal_small,04:58:48
17720,12.1055,11,landed,diagonal_small,04:58:55
17721,-3.9196,7,fell,diagonal_medium,04:59:10
17722,12.7814,13,landed,diagonal_medium,04:59:17
17723,12.733,13,landed,diagonal_medium,04:59:24
17724,12.7399,12,landed,vertical_small,04:59:41
17725,12.7254,10,landed,vertical_small,04:59:47
17726,12.7052,10,landed,vertical_small,04:59:54
17727,12.8075,11,landed,vertical_small,05:00:02
17728,12.8042,12,landed,vertical_small,05:00:09
17729,12.7536,10,landed,vertical_small,05:00:16
17730,12.7772,10,landed,vertical_small,05:00:23
17731,12.7255,10,landed,vertical_small,05:00:30
17732,12.8042,12,landed,vertical_small,05:00:37
