episode,reward,steps,outcome,env,timestamp
11601,12.2399,12,landed,one_block_gap,15:33:14
11602,-4.4405,7,fell,one_block_gap,15:33:17
11603,11.8912,10,landed,one_block_gap,15:33:23
11604,-5.6149,14,fell,one_block_gap,15:33:31
11605,-4.8798,7,fell,one_block_gap,15:33:36
11606,-4.6731,7,fell,one_block_gap,15:33:41
11607,11.9824,10,landed,one_block_gap,15:33:47
11608,12.4877,12,landed,simple_jump,15:34:07
11609,12.7083,12,landed,simple_jump,15:34:12
11610,-4.6702,6,fell,simple_jump,15:34:18
11611,-4.5246,9,fell,diagonal_small,15:34:37
11612,-4.3691,6,fell,diagonal_small,15:34:43
11613,-4.5231,8,fell,diagonal_small,15:34:48
11614,-4.3948,6,fell,diagonal_small,15:34:54
11615,-4.3718,6,fell,diagonal_small,15:34:59
11616,12.116,11,landed,diagonal_small,15:35:05
11617,-3.8019,9,fell,diagonal_small,15:35:12
11618,12.0618,11,landed,diagonal_small,15:35:19
11619,-4.447,8,fell,diagonal_small,15:35:26
11620,12.107,11,landed,diagonal_small,15:35:34
11621,-3.4876,11,fell,diagonal_medium,15:35:53
11622,12.4631,12,landed,diagonal_medium,15:35:59
11623,-4.467,6,fell,diagonal_medium,15:36:05
11624,-3.2932,8,fell,vertical_small,15:36:25
11625,12.7155,10,landed,vertical_small,15:36:30
11626,12.7647,10,landed,vertical_small,15:36:38
11627,-3.9181,6,fell,vertical_small,15:36:44
11628,-3.4829,7,fell,vertical_small,15:36:50
11629,-3.9181,6,fell,vertical_small,15:36:57
11630,-3.2393,8,fell,vertical_small,15:37:03
11631,12.7055,12,landed,vertical_small,15:37:10
11632,12.8066,12,landed,vertical_small,15:37:17
11633,-4.4399,7,fell,vertical_small,15:37:23
11634,-4.0283,9,fell,three_block_gap,15:37:44
11635,-3.7466,8,fell,three_block_gap,15:37:50
11636,-3.9861,8,fell,three_block_gap,15:37:55
11637,-3.0302,6,fell,three_block_gap,15:38:00
11638,-3.6762,8,fell,three_block_gap,15:38:06
11639,-2.8946,5,fell,three_block_gap,15:38:10
11640,-4.0234,8,fell,three_block_gap,15:38:16
11641,-2.8672,5,fell,three_block_gap,15:38:21
11642,-4.0132,8,fell,three_block_gap,15:38:27
11643,-3.7493,8,fell,three_block_gap,15:38:32
11644,-4.0052,8,fell,three_block_gap,15:38:37
11645,-3.9861,8,fell,three_block_gap,15:38:43
11646,-3.7149,8,fell,three_block_gap,15:38:48
11647,-3.9861,8,fell,three_block_gap,15:38:54
11648,-3.9861,8,fell,three_block_gap,15:38:59
11649,-3.9861,8,fell,three_block_gap,15:39:04
11650,-1.9552,8,fell,three_block_gap,15:39:10
11651,-4.1907,8,fell,one_block_gap,15:39:31
11652,11.8502,9,landed,one_block_gap,15:39:37
11653,11.9432,11,landed,one_block_gap,15:39:44
11654,-4.6264,7,fell,one_block_gap,15:39:50
11655,-4.6059,5,fell,one_block_gap,15:39:56
11656,-4.5779,9,fell,one_block_gap,15:40:01
11657,-5.8433,18,fell,one_block_gap,15:40:09
11658,-3.1862,8,fell,simple_jump,15:40:28
11659,12.3929,11,landed,simple_jump,15:40:34
11660,12.5302,11,landed,simple_jump,15:40:43
11661,-4.415,6,fell,diagonal_small,15:41:04
11662,-5.0091,7,fell,diagonal_small,15:41:09
11663,-4.4507,7,fell,diagonal_small,15:41:15
11664,12.0092,11,landed,diagonal_small,15:41:22
11665,-4.4601,8,fell,diagonal_small,15:41:28
11666,-4.4601,8,fell,diagonal_small,15:41:34
11667,12.3175,10,landed,diagonal_small,15:41:42
11668,-4.4529,8,fell,diagonal_small,15:41:49
11669,12.0092,11,landed,diagonal_small,15:41:56
11670,-4.5342,8,fell,diagonal_small,15:42:03
11671,-4.1751,10,fell,diagonal_medium,15:42:22
11672,12.9627,13,landed,diagonal_medium,15:42:28
11673,12.5701,12,landed,diagonal_medium,15:42:35
11674,-5.2886,6,fell,vertical_small,15:42:59
11675,-4.2433,6,fell,vertical_small,15:43:04
11676,-5.5373,6,fell,vertical_small,15:43:10
11677,-4.4722,7,fell,vertical_small,15:43:15
11678,12.6971,10,landed,vertical_small,15:43:22
11679,12.6115,10,landed,vertical_small,15:43:29
11680,12.755,10,landed,vertical_small,15:43:36
11681,-3.9929,7,fell,vertical_small,15:43:42
11682,12.8077,12,landed,vertical_small,15:43:49
11683,-3.4829,7,fell,vertical_small,15:43:55
11684,12.9748,12,landed,three_block_gap,15:44:19
11685,-4.011,8,fell,three_block_gap,15:44:24
11686,-3.9861,8,fell,three_block_gap,15:44:29
11687,-3.9861,8,fell,three_block_gap,15:44:35
11688,-1.902,7,fell,three_block_gap,15:44:40
11689,-3.5116,5,fell,three_block_gap,15:44:45
11690,-4.0044,8,fell,three_block_gap,15:44:51
11691,-3.9861,8,fell,three_block_gap,15:44:56
11692,-3.5104,5,fell,three_block_gap,15:45:01
11693,-3.0928,6,fell,three_block_gap,15:45:06
