episode,reward,steps,outcome,env,timestamp
8617,12.3157,11,landed,diagonal_small,00:37:29
8618,12.4378,13,landed,diagonal_small,00:37:34
8619,12.0952,11,landed,diagonal_small,00:37:41
8620,-4.4812,7,fell,diagonal_small,00:37:47
8621,12.1026,11,landed,diagonal_small,00:37:54
8622,-4.3689,7,fell,diagonal_small,00:38:00
8623,12.1026,11,landed,diagonal_small,00:38:06
8624,-4.3072,7,fell,diagonal_small,00:38:13
8625,-4.5126,7,fell,diagonal_small,00:38:18
8626,12.3029,11,landed,diagonal_small,00:38:24
8627,-4.4585,8,fell,diagonal_small,00:38:30
8628,-4.4266,7,fell,diagonal_small,00:38:36
8629,-4.537,7,fell,diagonal_small,00:38:42
8630,12.0746,10,landed,diagonal_small,00:38:47
8631,-4.723,7,fell,diagonal_small,00:38:54
8632,-4.4072,9,fell,diagonal_small,00:38:59
8633,-4.5181,6,fell,diagonal_small,00:39:06
8634,-4.6931,7,fell,diagonal_small,00:39:11
8635,-4.4089,7,fell,diagonal_small,00:39:16
8636,-4.3604,7,fell,diagonal_small,00:39:21
8637,-4.7746,10,fell,diagonal_small,00:39:27
8638,-4.5196,7,fell,diagonal_small,00:39:32
8639,-4.4449,7,fell,diagonal_small,00:39:37
8640,-4.4356,7,fell,diagonal_small,00:39:42
8641,12.0381,13,landed,diagonal_small,00:39:49
8642,12.1157,11,landed,diagonal_small,00:39:56
8643,-4.5723,10,fell,diagonal_small,00:40:02
8644,12.2049,11,landed,diagonal_small,00:40:08
8645,-4.3072,7,fell,diagonal_small,00:40:15
8646,-3.3974,10,fell,diagonal_small,00:40:21
8647,-4.3394,30,fell,diagonal_small,00:40:30
8648,-3.9721,9,fell,diagonal_small,00:40:34
8649,12.0493,10,landed,diagonal_small,00:40:41
8650,-4.3555,6,fell,diagonal_small,00:40:48
8651,12.0459,11,landed,diagonal_small,00:40:53
8652,-4.8173,11,fell,diagonal_small,00:41:01
8653,-4.8066,8,fell,diagonal_small,00:41:06
8654,12.1051,11,landed,diagonal_small,00:41:12
8655,-4.4507,7,fell,diagonal_small,00:41:18
8656,-4.9534,7,fell,diagonal_small,00:41:24
8657,-4.3764,8,fell,diagonal_small,00:41:30
8658,12.1026,11,landed,diagonal_small,00:41:36
8659,12.2047,11,landed,diagonal_small,00:41:43
8660,-4.7715,8,fell,diagonal_small,00:41:50
8661,-4.4812,7,fell,diagonal_small,00:41:55
8662,-4.457,7,fell,diagonal_small,00:42:01
8663,12.3454,13,landed,diagonal_small,00:42:07
8664,-4.3437,6,fell,diagonal_small,00:42:13
