episode,reward,steps,outcome,env,timestamp
4501,-1.1766,13,fell,three_block_gap,16:09:01
4502,0.4387,12,fell,three_block_gap,16:09:05
4503,0.4241,12,fell,three_block_gap,16:09:11
4504,0.4197,12,fell,three_block_gap,16:09:17
4505,0.9978,12,fell,three_block_gap,16:09:23
4506,0.4339,12,fell,three_block_gap,16:09:29
4507,0.3911,12,fell,three_block_gap,16:09:35
4508,0.3934,12,fell,three_block_gap,16:09:41
4509,0.8702,12,fell,three_block_gap,16:09:47
4510,0.33,12,fell,three_block_gap,16:09:53
4511,12.384,9,landed,three_block_gap,16:09:58
4512,-0.5947,11,fell,three_block_gap,16:10:06
4513,0.3761,12,fell,three_block_gap,16:10:12
4514,0.637,12,fell,three_block_gap,16:10:18
4515,-0.01,1,mission_ended,three_block_gap,16:10:28
4516,0.3371,12,fell,three_block_gap,16:10:32
4517,-0.2242,12,fell,three_block_gap,16:10:38
4518,-0.1303,12,fell,three_block_gap,16:10:44
4519,0.3778,12,fell,three_block_gap,16:10:50
4520,0.3483,12,fell,three_block_gap,16:10:56
4521,12.9294,10,landed,three_block_gap,16:11:01
4522,0.3892,12,fell,three_block_gap,16:11:09
4523,0.4237,12,fell,three_block_gap,16:11:15
4524,0.4368,12,fell,three_block_gap,16:11:21
4525,0.3729,12,fell,three_block_gap,16:11:27
4526,0.4338,12,fell,three_block_gap,16:11:33
4527,12.9362,10,landed,three_block_gap,16:11:38
4528,0.3624,12,fell,three_block_gap,16:11:46
4529,0.4437,12,fell,three_block_gap,16:11:52
4530,0.4234,12,fell,three_block_gap,16:11:58
4531,0.4348,12,fell,three_block_gap,16:12:03
4532,-0.2035,12,fell,three_block_gap,16:12:09
4533,0.3471,12,fell,three_block_gap,16:12:15
4534,12.384,9,landed,three_block_gap,16:12:21
4535,12.9324,10,landed,three_block_gap,16:12:28
4536,0.4262,12,fell,three_block_gap,16:12:35
4537,-0.2044,12,fell,three_block_gap,16:12:41
4538,0.3893,12,fell,three_block_gap,16:12:47
4539,0.4386,12,fell,three_block_gap,16:12:53
4540,12.3803,9,landed,three_block_gap,16:12:59
4541,-1.1375,13,fell,three_block_gap,16:13:06
4542,0.3748,12,fell,three_block_gap,16:13:12
4543,0.3685,12,fell,three_block_gap,16:13:18
4544,12.9324,10,landed,three_block_gap,16:13:24
4545,-2.2973,12,fell,three_block_gap,16:13:33
4546,12.384,9,landed,three_block_gap,16:13:37
4547,-0.008,11,fell,three_block_gap,16:13:44
4548,0.4048,9,fell,three_block_gap,16:13:50
4549,0.4202,12,fell,three_block_gap,16:13:56
4550,12.9187,10,landed,three_block_gap,16:14:01
4551,0.4386,12,fell,three_block_gap,16:14:09
4552,0.4058,12,fell,three_block_gap,16:14:15
4553,0.9053,12,fell,three_block_gap,16:14:21
4554,0.4235,12,fell,three_block_gap,16:14:27
4555,-0.1916,12,fell,three_block_gap,16:14:33
4556,0.4619,12,fell,three_block_gap,16:14:39
4557,12.4262,10,landed,three_block_gap,16:14:44
4558,12.9324,10,landed,three_block_gap,16:14:51
4559,12.9324,10,landed,three_block_gap,16:14:58
4560,12.384,9,landed,three_block_gap,16:15:05
4561,0.0708,11,fell,three_block_gap,16:15:12
4562,0.1528,11,fell,three_block_gap,16:15:18
