episode,reward,steps,outcome,timestamp
1,-5.0631,10,fell,01:56:19
2,-4.997,10,fell,01:56:50
3,-5.084,17,fell,01:57:22
4,-5.0694,38,fell,01:57:57
5,-4.92,11,fell,01:58:23
6,-4.85,24,fell,01:58:57
