episode,reward,steps,outcome,timestamp
61,-3.5178,12,fell,13:26:53
62,-3.6,13,fell,13:26:59
63,11.6577,13,landed,13:27:05
64,-3.6322,10,fell,13:27:21
65,-3.6,13,fell,13:27:27
66,11.5896,15,landed,13:27:33
67,11.6246,13,landed,13:27:49
68,11.7989,12,landed,13:28:05
69,11.8107,12,landed,13:28:21
70,-3.5,12,fell,13:28:37
71,-3.7,14,fell,13:28:43
72,11.7779,13,landed,13:28:49
73,-3.5455,12,fell,13:29:05
74,-3.6854,12,fell,13:29:11
75,-3.6411,13,fell,13:29:17
76,11.7953,13,landed,13:29:23
77,-3.4922,15,fell,13:29:40
78,-3.7861,14,fell,13:29:46
79,11.4851,16,landed,13:29:53
80,-3.6,13,fell,13:30:09
81,-3.6425,13,fell,13:30:15
82,11.3403,17,landed,13:30:22
83,11.6314,13,landed,13:30:37
84,-3.7398,13,fell,13:30:53
85,-4.0114,14,fell,13:31:00
86,-3.6,13,fell,13:31:06
87,-3.6,13,fell,13:31:12
88,11.6012,14,landed,13:31:18
89,-3.6989,12,fell,13:31:34
90,-3.8492,12,fell,13:31:40
91,-3.5,12,fell,13:31:46
92,-3.6,13,fell,13:31:52
93,-3.7,14,fell,13:31:58
94,-3.5851,12,fell,13:32:04
95,-3.6,13,fell,13:32:10
96,-3.7,14,fell,13:32:17
97,-3.7,14,fell,13:32:23
98,-3.6944,13,fell,13:32:29
99,-3.64,13,fell,13:32:35
100,-3.4431,11,fell,13:32:41
101,-3.6,13,fell,13:32:47
102,-3.5,12,fell,13:32:53
103,-3.6,13,fell,13:32:59
104,11.5184,14,landed,13:33:05
105,-3.6,13,fell,13:33:21
106,-3.6,13,fell,13:33:27
107,-4.1039,14,fell,13:33:33
108,11.6195,13,landed,13:33:39
109,-3.7,14,fell,13:33:56
110,-3.6,13,fell,13:34:02
111,-3.5876,11,fell,13:34:08
112,-3.6737,10,fell,13:34:13
113,-3.6269,12,fell,13:34:19
114,-3.7,14,fell,13:34:25
115,-3.8722,12,fell,13:34:31
116,11.7,13,landed,13:34:37
117,-3.6,13,fell,13:34:53
118,-3.6,13,fell,13:35:00
119,-4.2347,10,fell,13:35:06
120,-3.6,13,fell,13:35:12
121,11.5988,12,landed,13:35:18
122,-3.7039,13,fell,13:35:34
123,11.5775,14,landed,13:35:40
124,-3.57,12,fell,13:35:56
125,11.7134,11,landed,13:36:02
126,-3.7,14,fell,13:36:18
127,-3.6,13,fell,13:36:25
128,-3.6,13,fell,13:36:31
129,-3.6499,12,fell,13:36:37
130,11.7775,13,landed,13:36:43
131,11.6851,13,landed,13:36:59
132,-3.6,13,fell,13:37:15
133,11.4312,14,landed,13:37:21
134,-3.6,13,fell,13:37:37
135,-3.6033,13,fell,13:37:43
136,-3.6,13,fell,13:37:49
137,-3.6,13,fell,13:37:55
138,-3.6741,12,fell,13:38:01
139,-4.0,17,fell,13:38:08
140,-4.7928,8,fell,13:38:14
141,-3.8616,13,fell,13:38:20
142,-3.4,11,fell,13:38:26
143,-3.5,12,fell,13:38:32
144,-3.7,14,fell,13:38:38
145,-3.57,12,fell,13:38:44
146,11.5356,13,landed,13:38:50
147,-3.6,13,fell,13:39:06
148,-3.68,13,fell,13:39:12
149,11.626,13,landed,13:39:18
150,-3.7,14,fell,13:39:34
151,-3.5,12,fell,13:39:40
152,-3.6,13,fell,13:39:47
153,-3.6,13,fell,13:39:53
154,-3.5072,12,fell,13:39:59
155,-3.6,13,fell,13:40:05
156,-3.7233,13,fell,13:40:11
157,11.6354,13,landed,13:40:17
158,-3.8195,15,fell,13:40:33
159,-3.5218,11,fell,13:40:40
160,-3.6245,13,fell,13:40:45
161,-3.8749,11,fell,13:40:51
162,-3.5,12,fell,13:40:57
163,-3.6,13,fell,13:41:03
164,-4.0712,14,fell,13:41:10
165,-3.7,14,fell,13:41:17
166,-3.7919,13,fell,13:41:23
167,-3.6504,11,fell,13:41:29
168,-3.6,13,fell,13:41:36
169,11.767,13,landed,13:41:42
170,11.4416,13,landed,13:41:58
171,-3.6597,11,fell,13:42:14
172,-3.885,13,fell,13:42:20
173,-3.5,12,fell,13:42:26
174,-3.6,13,fell,13:42:32
175,-3.8124,13,fell,13:42:38
176,-3.5,12,fell,13:42:44
177,-3.6,13,fell,13:42:50
178,-3.6475,13,fell,13:42:56
179,-3.6,13,fell,13:43:02
180,-3.5,12,fell,13:43:08
181,-3.6,13,fell,13:43:14
182,-3.8101,13,fell,13:43:20
183,-3.6,13,fell,13:43:27
184,-3.7,14,fell,13:43:33
185,11.6727,13,landed,13:43:39
186,-3.5906,12,fell,13:43:55
187,11.6095,13,landed,13:44:01
188,-3.668,11,fell,13:44:17
189,-3.7,14,fell,13:44:23
190,-3.6,13,fell,13:44:29
191,-3.9536,13,fell,13:44:35
192,-3.5906,12,fell,13:44:41
193,11.4332,16,landed,13:44:48
194,-3.6,13,fell,13:45:04
195,11.4581,15,landed,13:45:10
196,11.5432,13,landed,13:45:26
197,-3.7045,14,fell,13:45:42
198,-3.7461,13,fell,13:45:48
199,-4.012,14,fell,13:45:55
200,-3.7,14,fell,13:46:02
201,-3.9594,12,fell,13:46:08
202,-3.6,13,fell,13:46:13
203,-3.6,13,fell,13:46:20
204,-3.9031,11,fell,13:46:26
205,11.7336,13,landed,13:46:32
206,-3.5599,12,fell,13:46:48
207,-3.6894,13,fell,13:46:54
208,11.4414,12,landed,13:47:00
209,-3.6746,12,fell,13:47:16
210,-3.7207,13,fell,13:47:22
211,-3.6661,13,fell,13:47:28
212,-3.6,13,fell,13:47:34
213,-3.7859,14,fell,13:47:40
214,-3.5626,12,fell,13:47:46
215,-3.5145,12,fell,13:47:52
216,-3.6699,10,fell,13:47:58
217,-3.6,13,fell,13:48:04
218,-3.6455,13,fell,13:48:10
219,-3.5923,11,fell,13:48:16
220,-3.6,13,fell,13:48:22
221,-3.7,14,fell,13:48:28
222,-4.0178,14,fell,13:48:34
223,-3.5651,12,fell,13:48:41
224,-3.5085,12,fell,13:48:47
225,-3.5,12,fell,13:48:52
226,-3.628,13,fell,13:48:59
227,-3.5741,12,fell,13:49:05
228,-3.6,13,fell,13:49:11
229,-3.6988,12,fell,13:49:17
230,-3.9091,14,fell,13:49:23
231,11.655,13,landed,13:49:29
232,11.5954,12,landed,13:49:45
233,-3.5,12,fell,13:50:01
234,-4.5709,10,fell,13:50:07
235,11.7775,13,landed,13:50:13
236,11.5551,13,landed,13:50:29
237,-3.7532,13,fell,13:50:45
238,-3.6,13,fell,13:50:51
239,11.694,13,landed,13:50:57
240,-3.7,14,fell,13:51:14
241,-3.4855,11,fell,13:51:20
242,-3.6,13,fell,13:51:26
243,-3.6617,13,fell,13:51:32
244,11.3863,15,landed,13:51:38
245,-4.1848,11,fell,13:51:54
246,-3.6,13,fell,13:52:00
247,-3.7706,13,fell,13:52:06
248,-3.5694,12,fell,13:52:12
249,11.5519,13,landed,13:52:18
250,-3.7,14,fell,13:52:34
251,-3.6,13,fell,13:52:40
252,-3.6,13,fell,13:52:46
253,-3.7,14,fell,13:52:53
254,11.654,13,landed,13:52:59
255,-3.7179,11,fell,13:53:14
256,-3.5054,10,fell,13:53:20
257,-3.5,12,fell,13:53:26
258,-3.678,12,fell,13:53:32
259,11.571,13,landed,13:53:38
260,-3.7,14,fell,13:53:54
261,-3.6,13,fell,13:54:00
262,11.6274,13,landed,13:54:06
263,-3.6691,12,fell,13:54:22
264,-3.6,13,fell,13:54:28
265,-3.5,12,fell,13:54:34
266,11.3713,15,landed,13:54:41
267,-3.6,13,fell,13:54:56
268,11.5772,13,landed,13:55:02
269,-3.4757,11,fell,13:55:18
270,-3.8471,12,fell,13:55:24
271,-3.9229,12,fell,13:55:30
272,11.7899,12,landed,13:55:36
273,-3.543,11,fell,13:55:52
274,-3.6,13,fell,13:55:58
275,-3.6,13,fell,13:56:04
276,-3.7899,13,fell,13:56:10
277,-3.6,13,fell,13:56:16
278,-3.8792,12,fell,13:56:22
279,-3.6313,16,fell,13:56:29
280,-3.7117,13,fell,13:56:36
281,-3.6683,10,fell,13:56:41
282,-3.8476,14,fell,13:56:47
283,-3.6,13,fell,13:56:54
284,-3.6,13,fell,13:57:00
285,-3.6,13,fell,13:57:06
286,-3.8,15,fell,13:57:12
287,-3.8913,13,fell,13:57:18
288,-3.6,13,fell,13:57:24
289,-3.6,13,fell,13:57:30
290,-4.0564,13,fell,13:57:37
291,-3.6147,13,fell,13:57:43
292,-3.7,14,fell,13:57:49
293,-3.6428,12,fell,13:57:55
294,11.6168,14,landed,13:58:01
295,-3.7779,13,fell,13:58:17
296,11.6155,13,landed,13:58:23
297,-4.5796,10,fell,13:58:39
298,11.5754,13,landed,13:58:45
299,11.7072,13,landed,13:59:01
300,11.5456,13,landed,13:59:17
301,11.7456,13,landed,13:59:33
302,-3.6,13,fell,13:59:49
303,11.5704,14,landed,13:59:56
304,-3.6,13,fell,14:00:12
305,-3.4873,11,fell,14:00:17
306,-3.6,13,fell,14:00:23
307,-3.6,13,fell,14:00:29
308,-3.5317,11,fell,14:00:35
309,-3.5822,12,fell,14:00:41
310,-3.5543,11,fell,14:00:47
311,-3.6,13,fell,14:00:53
312,-3.863,14,fell,14:00:59
313,11.7248,13,landed,14:01:06
314,-3.6,13,fell,14:01:22
315,11.5888,13,landed,14:01:28
316,-3.7,14,fell,14:01:44
317,-3.6,13,fell,14:01:50
318,-3.6,13,fell,14:01:56
319,-3.7937,11,fell,14:02:02
320,-3.7518,13,fell,14:02:09
321,11.687,13,landed,14:02:15
322,-3.6,13,fell,14:02:31
323,-3.6708,13,fell,14:02:37
324,-3.6,13,fell,14:02:43
325,-3.6,13,fell,14:02:49
326,-3.5803,12,fell,14:02:55
327,-3.6,13,fell,14:03:01
328,-3.584,11,fell,14:03:07
329,-3.6612,12,fell,14:03:13
330,11.781,13,landed,14:03:19
331,-3.7914,13,fell,14:03:35
332,-3.6,13,fell,14:03:41
333,-3.6,13,fell,14:03:47
334,11.4983,13,landed,14:03:54
335,-3.7,14,fell,14:04:10
336,-3.6,13,fell,14:04:16
337,11.5882,13,landed,14:04:22
338,-3.6,13,fell,14:04:38
339,11.6896,13,landed,14:04:44
340,-3.6,13,fell,14:05:00
341,-3.6,13,fell,14:05:06
342,-3.5686,11,fell,14:05:12
343,-3.6,13,fell,14:05:18
344,11.5649,12,landed,14:05:24
345,-3.6,13,fell,14:05:40
346,11.7534,13,landed,14:05:46
347,-3.5,12,fell,14:06:02
348,11.6558,13,landed,14:06:08
349,11.4192,16,landed,14:06:25
350,-3.6,13,fell,14:06:40
351,-3.3764,10,fell,14:06:46
352,11.7826,13,landed,14:06:52
353,11.641,13,landed,14:07:08
354,11.7326,13,landed,14:07:24
355,-3.5,12,fell,14:07:40
356,-3.6291,12,fell,14:07:46
357,11.6899,14,landed,14:07:52
358,-3.6,13,fell,14:08:08
359,-3.6,13,fell,14:08:14
360,11.5471,15,landed,14:08:22
361,11.4883,13,landed,14:08:37
362,-3.6128,12,fell,14:08:53
363,-3.7,14,fell,14:08:59
364,-3.5763,11,fell,14:09:05
365,11.6648,14,landed,14:09:11
366,11.5214,13,landed,14:09:27
367,11.6574,13,landed,14:09:43
368,-3.6,13,fell,14:09:59
369,11.6189,13,landed,14:10:05
370,-3.6539,11,fell,14:10:21
371,-3.6488,13,fell,14:10:27
372,-3.6031,13,fell,14:10:33
373,-3.5633,12,fell,14:10:40
374,11.6699,14,landed,14:10:46
375,11.559,13,landed,14:11:02
376,12.1153,9,landed,14:11:17
377,-3.5,12,fell,14:11:34
378,-3.6,13,fell,14:11:40
379,-3.7201,12,fell,14:11:46
380,-3.7232,12,fell,14:11:52
381,-3.6,13,fell,14:11:58
382,-3.6,13,fell,14:12:05
383,-3.6,13,fell,14:12:11
384,-3.7,14,fell,14:12:17
385,-3.5889,12,fell,14:12:23
386,-3.6179,13,fell,14:12:29
387,-3.6,13,fell,14:12:35
388,-3.6,13,fell,14:12:41
389,-3.7,14,fell,14:12:47
390,-3.6,13,fell,14:12:53
391,-3.7,14,fell,14:13:00
392,-3.6,13,fell,14:13:06
393,-3.6,13,fell,14:13:12
394,-3.6,13,fell,14:13:18
395,-3.6123,12,fell,14:13:24
396,-3.9057,13,fell,14:13:30
397,-4.4,21,fell,14:13:38
398,-3.7,14,fell,14:13:44
399,11.4171,11,landed,14:13:51
400,10.7833,23,landed,14:14:08
401,11.7269,13,landed,14:14:22
402,-3.7249,12,fell,14:14:38
403,11.5865,14,landed,14:14:45
404,-3.7286,13,fell,14:15:01
405,11.6262,11,landed,14:15:06
406,11.273,16,landed,14:15:23
407,-3.6555,12,fell,14:15:39
408,11.8945,8,landed,14:15:44
409,11.6216,13,landed,14:16:01
410,-3.6,13,fell,14:16:17
411,11.7564,13,landed,14:16:23
412,11.5438,12,landed,14:16:39
413,-3.6035,12,fell,14:16:55
414,-3.5154,12,fell,14:17:01
415,-3.4899,11,fell,14:17:06
416,11.6674,14,landed,14:17:13
417,-3.6,13,fell,14:17:28
418,-3.7,14,fell,14:17:35
419,11.6946,14,landed,14:17:41
420,11.5329,13,landed,14:17:57
421,-3.5913,12,fell,14:18:13
422,11.5137,12,landed,14:18:19
423,-3.6,13,fell,14:18:35
424,11.7279,12,landed,14:18:41
425,-3.6168,12,fell,14:18:57
426,-3.6,13,fell,14:19:03
427,-4.274,19,fell,14:19:10
428,-3.6,13,fell,14:19:16
429,-3.6,13,fell,14:19:22
430,-3.7917,12,fell,14:19:28
431,-3.6105,12,fell,14:19:34
432,11.8573,8,landed,14:19:39
433,-3.7,14,fell,14:19:57
434,-3.6,13,fell,14:20:02
435,11.6533,13,landed,14:20:08
436,11.5715,13,landed,14:20:24
437,-3.5,12,fell,14:20:40
438,-3.6,13,fell,14:20:46
439,11.7268,13,landed,14:20:53
440,-3.7243,13,fell,14:21:09
441,11.654,13,landed,14:21:15
442,-3.8886,13,fell,14:21:31
443,-3.6813,11,fell,14:21:37
444,11.5003,13,landed,14:21:43
445,-3.5283,12,fell,14:21:59
446,-3.9756,14,fell,14:22:05
447,11.6659,13,landed,14:22:11
448,-3.6,13,fell,14:22:27
449,-3.8,15,fell,14:22:34
450,-3.5,12,fell,14:22:40
451,11.6703,13,landed,14:22:46
452,-3.5,12,fell,14:23:02
453,-3.6,13,fell,14:23:08
454,11.6018,13,landed,14:23:14
455,11.6674,13,landed,14:23:30
456,-3.6469,12,fell,14:23:46
457,-3.6,13,fell,14:23:52
458,-3.6,13,fell,14:23:58
459,11.6507,13,landed,14:24:04
460,-3.9945,13,fell,14:24:20
461,-3.6,13,fell,14:24:26
462,-3.7,14,fell,14:24:32
463,-3.5657,14,fell,14:24:39
464,-3.5,12,fell,14:24:44
465,-3.4,11,fell,14:24:50
466,-3.7185,11,fell,14:24:56
467,-3.4354,11,fell,14:25:02
468,-3.6,13,fell,14:25:08
469,-3.4,11,fell,14:25:14
470,11.6061,13,landed,14:25:20
471,-3.6,13,fell,14:25:36
472,-3.5426,11,fell,14:25:42
473,11.6236,14,landed,14:25:48
474,-3.6428,12,fell,14:26:04
475,-3.7434,13,fell,14:26:10
476,-3.6,13,fell,14:26:16
477,11.5285,15,landed,14:26:22
478,-3.6,13,fell,14:26:38
479,-3.4418,10,fell,14:26:44
480,-3.6249,11,fell,14:26:50
481,-3.6,13,fell,14:26:56
482,11.6133,13,landed,14:27:02
483,-3.6,13,fell,14:27:18
484,11.7893,13,landed,14:27:24
485,11.5988,12,landed,14:27:40
486,11.4806,13,landed,14:27:56
487,-3.8,15,fell,14:28:13
488,-3.8191,13,fell,14:28:19
489,-3.7864,13,fell,14:28:25
490,-3.5873,12,fell,14:28:31
491,-3.6817,12,fell,14:28:37
492,-3.5031,12,fell,14:28:43
493,11.582,13,landed,14:28:49
494,-3.7089,13,fell,14:29:05
495,-3.5552,12,fell,14:29:11
496,-3.6305,12,fell,14:29:17
497,11.6467,13,landed,14:29:23
498,-3.7555,13,fell,14:29:39
499,-3.4,11,fell,14:29:45
500,-3.9211,15,fell,14:29:51
501,-3.6,13,fell,14:29:57
502,-3.5716,12,fell,14:30:03
503,-3.7,14,fell,14:30:09
504,-3.6,13,fell,14:30:15
505,-3.513,12,fell,14:30:22
506,-3.6432,11,fell,14:30:27
507,-3.6,13,fell,14:30:33
508,-3.5,12,fell,14:30:39
509,-3.6239,13,fell,14:30:45
510,-3.541,11,fell,14:30:51
511,11.5001,13,landed,14:30:57
512,-3.6,13,fell,14:31:13
513,-3.6,13,fell,14:31:19
514,11.6358,13,landed,14:31:26
515,-3.9736,13,fell,14:31:42
516,11.6426,14,landed,14:31:48
517,11.5357,15,landed,14:32:04
518,-3.6614,13,fell,14:32:20
519,11.5649,12,landed,14:32:26
520,-3.6173,12,fell,14:32:43
521,11.5023,13,landed,14:32:49
522,-3.6,13,fell,14:33:05
523,-3.6,13,fell,14:33:11
524,-3.6043,11,fell,14:33:17
525,11.5003,13,landed,14:33:23
526,-3.646,11,fell,14:33:39
527,11.591,13,landed,14:33:45
528,-3.6,13,fell,14:34:01
529,-3.6,13,fell,14:34:07
530,-3.6,13,fell,14:34:13
531,-3.6,13,fell,14:34:19
532,11.6674,14,landed,14:34:26
533,-3.6,13,fell,14:34:42
534,-3.6,13,fell,14:34:48
535,-3.6,13,fell,14:34:54
536,-3.6,13,fell,14:35:00
537,11.535,12,landed,14:35:06
538,-3.6124,13,fell,14:35:22
539,-3.6,13,fell,14:35:28
540,11.5531,12,landed,14:35:34
541,-3.6,13,fell,14:35:50
542,11.3456,17,landed,14:35:57
543,-3.6,13,fell,14:36:13
544,-3.6,13,fell,14:36:19
545,-3.6,13,fell,14:36:25
546,11.5949,14,landed,14:36:31
547,-3.6,13,fell,14:36:47
548,-3.7,14,fell,14:36:53
549,-3.5,12,fell,14:36:59
550,-3.7297,13,fell,14:37:05
551,-3.7051,11,fell,14:37:11
552,11.5572,13,landed,14:37:17
553,-3.7367,13,fell,14:37:33
554,-3.6,13,fell,14:37:39
555,-3.6,13,fell,14:37:45
556,-3.7,14,fell,14:37:51
557,-3.6,13,fell,14:37:58
558,11.4497,13,landed,14:38:04
559,-4.2117,8,fell,14:38:20
560,11.6538,14,landed,14:38:26
561,-3.9634,13,fell,14:38:41
562,-3.6,13,fell,14:38:47
563,-3.6,13,fell,14:38:53
564,-3.6,13,fell,14:38:59
565,11.55,13,landed,14:39:06
566,-3.5,12,fell,14:39:21
567,11.6214,14,landed,14:39:28
568,-3.6,13,fell,14:39:44
569,11.4529,13,landed,14:39:50
570,-3.6,13,fell,14:40:06
571,11.7176,13,landed,14:40:12
572,-3.6,13,fell,14:40:28
573,-3.5,12,fell,14:40:34
574,-3.6096,11,fell,14:40:40
575,11.6562,13,landed,14:40:46
576,-3.6,13,fell,14:41:02
577,-3.9085,13,fell,14:41:08
578,-3.6528,13,fell,14:41:14
579,-3.6,13,fell,14:41:20
580,-3.7,14,fell,14:41:26
581,-3.6,13,fell,14:41:32
582,-3.6184,12,fell,14:41:38
583,11.5467,13,landed,14:41:44
584,11.6602,13,landed,14:42:00
585,11.668,13,landed,14:42:17
586,-3.6,13,fell,14:42:33
587,-3.8759,13,fell,14:42:39
588,-3.6,13,fell,14:42:45
589,-3.6,13,fell,14:42:51
590,-3.4705,11,fell,14:42:57
591,-3.6,13,fell,14:43:03
592,-3.7,14,fell,14:43:10
593,-3.6,13,fell,14:43:16
594,-3.5561,12,fell,14:43:22
595,11.7063,13,landed,14:43:28
596,-3.8957,11,fell,14:43:44
597,-3.6,13,fell,14:43:50
598,-3.6,13,fell,14:43:56
599,-3.9305,11,fell,14:44:02
600,11.5453,12,landed,14:44:08
601,-3.6,13,fell,14:44:24
602,11.5105,13,landed,14:44:30
603,-3.6,13,fell,14:44:46
604,-3.7378,13,fell,14:44:52
605,-3.6,13,fell,14:44:58
606,-3.6,13,fell,14:45:04
607,-3.579,11,fell,14:45:10
608,-3.5,12,fell,14:45:16
609,-3.6,13,fell,14:45:22
610,-3.566,12,fell,14:45:28
611,11.3727,13,landed,14:45:35
612,-3.6,13,fell,14:45:51
613,11.832,12,landed,14:45:57
614,11.8613,12,landed,14:46:13
615,-3.5,12,fell,14:46:29
616,-3.6,13,fell,14:46:35
617,-3.6,13,fell,14:46:41
618,-3.8274,11,fell,14:46:47
619,11.6776,14,landed,14:46:53
620,11.6231,14,landed,14:47:09
621,-3.5027,12,fell,14:47:25
622,-3.6,13,fell,14:47:31
623,-3.6,13,fell,14:47:37
624,-3.6,13,fell,14:47:43
625,-3.6548,12,fell,14:47:49
626,-3.6636,13,fell,14:47:55
627,-3.6,13,fell,14:48:01
628,-3.6,13,fell,14:48:07
629,11.7203,12,landed,14:48:13
630,-3.6,13,fell,14:48:30
631,-3.6,13,fell,14:48:36
632,11.6069,14,landed,14:48:42
633,-3.6,13,fell,14:48:58
634,-3.5,12,fell,14:49:04
635,-3.6,13,fell,14:49:10
636,-3.6037,13,fell,14:49:16
637,-3.6,13,fell,14:49:22
638,-3.6,13,fell,14:49:28
639,-3.6,13,fell,14:49:34
640,11.6678,14,landed,14:49:41
641,-3.6,13,fell,14:49:56
642,11.7378,13,landed,14:50:03
643,-3.6,13,fell,14:50:19
644,-3.6053,13,fell,14:50:25
645,11.7055,13,landed,14:50:31
646,-3.6,13,fell,14:50:47
647,-3.5,12,fell,14:50:53
648,11.5876,13,landed,14:50:59
649,-3.6,13,fell,14:51:15
650,-3.5,12,fell,14:51:21
651,-3.9646,13,fell,14:51:27
652,11.692,13,landed,14:51:33
653,-3.4899,11,fell,14:51:49
654,11.5978,13,landed,14:51:55
655,-3.6,13,fell,14:52:11
656,11.5357,13,landed,14:52:17
657,-3.5,12,fell,14:52:33
658,-3.6173,12,fell,14:52:39
659,11.7234,13,landed,14:52:45
660,-3.6861,14,fell,14:53:01
661,11.7011,13,landed,14:53:07
662,11.7089,13,landed,14:53:24
663,-3.4746,11,fell,14:53:39
664,-3.6,13,fell,14:53:45
665,-3.7,14,fell,14:53:51
666,-3.2,9,fell,14:53:57
667,-3.6,13,fell,14:54:03
668,11.7947,13,landed,14:54:09
669,11.6397,14,landed,14:54:25
670,-3.5,12,fell,14:54:41
671,-3.6,13,fell,14:54:47
672,11.5963,14,landed,14:54:53
673,-3.4488,11,fell,14:55:09
674,-3.8967,18,fell,14:55:16
675,11.6942,14,landed,14:55:22
676,11.5561,13,landed,14:55:38
677,11.7225,13,landed,14:55:54
678,-3.639,11,fell,14:56:10
679,11.6709,14,landed,14:56:17
680,-3.6,13,fell,14:56:32
681,-3.6101,13,fell,14:56:38
682,-3.6,13,fell,14:56:44
683,-3.7068,12,fell,14:56:50
684,11.6357,14,landed,14:56:57
685,-3.6,13,fell,14:57:13
686,11.0986,20,landed,14:57:20
687,-3.6,13,fell,14:57:35
688,-3.5317,11,fell,14:57:41
689,-3.5,12,fell,14:57:47
690,11.6489,14,landed,14:57:53
691,-3.5,12,fell,14:58:09
692,-3.5,12,fell,14:58:15
693,-3.683,13,fell,14:58:21
694,-3.6,13,fell,14:58:27
695,-3.7,14,fell,14:58:34
696,-3.6,13,fell,14:58:40
697,-3.6,13,fell,14:58:46
698,-3.6138,11,fell,14:58:52
699,11.5883,13,landed,14:58:58
700,11.5156,15,landed,14:59:14
701,-3.6,13,fell,14:59:30
702,-3.8019,11,fell,14:59:36
703,-3.6,13,fell,14:59:42
704,11.6388,14,landed,14:59:48
705,11.6532,13,landed,15:00:04
706,-3.6,13,fell,15:00:20
707,11.2975,18,landed,15:00:27
708,-3.5717,12,fell,15:00:34
709,11.4214,13,landed,15:00:40
710,-4.2434,11,fell,15:00:55
711,11.6086,13,landed,15:01:01
712,-3.6,13,fell,15:01:18
713,-3.9244,12,fell,15:01:24
714,11.5637,12,landed,15:01:30
715,11.642,14,landed,15:01:46
716,11.5244,14,landed,15:02:02
717,-3.6,13,fell,15:02:18
718,-3.5761,12,fell,15:02:24
719,-3.6,13,fell,15:02:31
720,-3.5899,12,fell,15:02:37
721,11.5809,13,landed,15:02:43
722,-3.6,13,fell,15:02:59
723,-3.6,13,fell,15:03:05
724,-3.8,15,fell,15:03:11
725,-3.6,13,fell,15:03:18
726,-3.5236,11,fell,15:03:23
727,-3.6565,12,fell,15:03:29
728,-3.5,12,fell,15:03:35
729,11.7258,13,landed,15:03:41
730,11.6081,14,landed,15:03:58
731,-3.6,13,fell,15:04:14
732,-3.6,13,fell,15:04:20
733,11.6625,14,landed,15:04:26
734,11.6748,12,landed,15:04:42
735,-3.7,14,fell,15:04:58
736,11.6643,13,landed,15:05:04
737,-3.4,11,fell,15:05:20
738,-3.4723,11,fell,15:05:26
739,-3.5,12,fell,15:05:32
740,11.6761,14,landed,15:05:38
741,-3.5,12,fell,15:05:54
742,-3.5883,12,fell,15:06:00
743,-3.6,13,fell,15:06:06
744,-3.5,12,fell,15:06:12
745,-3.7789,11,fell,15:06:18
746,-3.6,13,fell,15:06:24
747,-3.5,12,fell,15:06:30
748,-3.672,12,fell,15:06:35
749,-3.6053,13,fell,15:06:42
750,11.7419,13,landed,15:06:48
751,-4.2602,10,fell,15:07:03
752,-3.6,13,fell,15:07:10
753,-3.5621,11,fell,15:07:15
754,-3.6276,12,fell,15:07:21
755,11.7775,13,landed,15:07:27
756,-3.7,14,fell,15:07:44
757,-3.4065,11,fell,15:07:49
758,11.6863,13,landed,15:07:55
759,-3.6365,12,fell,15:08:12
760,-3.7756,12,fell,15:08:17
761,-3.6,13,fell,15:08:24
762,-3.7,14,fell,15:08:30
763,-3.6,13,fell,15:08:36
764,11.6715,13,landed,15:08:42
