episode,reward,steps,outcome,env,timestamp
6126,-4.634,8,fell,simple_jump,19:12:33
6127,-4.291,8,fell,simple_jump,19:12:38
6128,-4.2424,8,fell,simple_jump,19:12:43
6129,-4.126,8,fell,simple_jump,19:12:49
6130,-3.9317,7,fell,simple_jump,19:12:54
6131,-4.474,6,fell,simple_jump,19:12:59
6132,-4.4975,10,fell,simple_jump,19:13:05
6133,-4.2645,7,fell,simple_jump,19:13:10
6134,-4.4401,8,fell,simple_jump,19:13:16
6135,-3.4396,7,fell,simple_jump,19:13:21
6136,-4.2061,7,fell,simple_jump,19:13:26
6137,-4.1467,7,fell,simple_jump,19:13:31
6138,-4.4177,7,fell,simple_jump,19:13:36
6139,-3.0385,7,fell,simple_jump,19:13:42
6140,-2.9922,12,fell,simple_jump,19:13:48
6141,-4.0797,7,fell,simple_jump,19:13:53
6142,-4.2023,7,fell,simple_jump,19:13:59
6143,-4.1725,7,fell,simple_jump,19:14:04
6144,-4.2958,8,fell,simple_jump,19:14:09
6145,12.4107,12,landed,simple_jump,19:14:15
6146,-4.2841,8,fell,simple_jump,19:14:22
6147,-4.1831,7,fell,simple_jump,19:14:27
6148,-4.391,6,fell,simple_jump,19:14:32
6149,-4.724,10,fell,simple_jump,19:14:38
6150,-3.5339,12,fell,simple_jump,19:14:44
6151,-4.1467,7,fell,simple_jump,19:14:49
6152,-4.5357,8,fell,simple_jump,19:14:54
6153,-4.7771,11,fell,simple_jump,19:15:00
6154,-4.3547,8,fell,simple_jump,19:15:05
6155,-4.1567,8,fell,simple_jump,19:15:11
6156,-4.0591,8,fell,simple_jump,19:15:16
6157,-4.5432,8,fell,simple_jump,19:15:22
6158,-4.2069,7,fell,simple_jump,19:15:27
6159,-3.841,10,fell,simple_jump,19:15:32
6160,-3.1964,7,fell,simple_jump,19:15:38
6161,-3.4718,8,fell,simple_jump,19:15:43
6162,-3.8305,11,fell,simple_jump,19:15:49
6163,-4.2328,7,fell,simple_jump,19:15:55
6164,-4.1767,10,fell,simple_jump,19:16:01
6165,-4.4291,8,fell,simple_jump,19:16:06
6166,-4.188,8,fell,simple_jump,19:16:11
6167,-4.2328,7,fell,simple_jump,19:16:16
6168,-4.3012,11,fell,simple_jump,19:16:22
6169,-4.2728,8,fell,simple_jump,19:16:27
6170,-3.9272,7,fell,simple_jump,19:16:32
6171,-4.3338,11,fell,simple_jump,19:16:38
6172,-4.3615,7,fell,simple_jump,19:16:44
6173,-4.2954,8,fell,simple_jump,19:16:49
6174,-4.5037,11,fell,simple_jump,19:16:55
6175,-3.2512,8,fell,simple_jump,19:17:00
6176,-4.1992,7,fell,simple_jump,19:17:05
6177,-4.67,8,fell,simple_jump,19:17:11
6178,-4.5642,7,fell,simple_jump,19:17:16
6179,-3.5667,9,fell,simple_jump,19:17:22
6180,-3.3359,10,fell,simple_jump,19:17:28
6181,-3.1484,9,fell,simple_jump,19:17:33
6182,-3.2371,7,fell,simple_jump,19:17:39
6183,-3.0772,7,fell,simple_jump,19:17:44
6184,-4.1403,9,fell,simple_jump,19:17:50
6185,-4.2901,8,fell,simple_jump,19:17:56
6186,-3.3631,5,fell,simple_jump,19:18:00
6187,-4.2198,7,fell,simple_jump,19:18:06
6188,-4.1475,7,fell,simple_jump,19:18:13
6189,-4.12,8,fell,simple_jump,19:18:17
6190,-4.2481,10,fell,simple_jump,19:18:23
6191,-3.5442,9,fell,simple_jump,19:18:28
6192,-3.5413,9,fell,simple_jump,19:18:34
6193,-3.305,11,fell,simple_jump,19:18:40
6194,-3.7906,7,fell,simple_jump,19:18:46
6195,-4.5174,11,fell,simple_jump,19:18:52
6196,-4.4413,6,fell,simple_jump,19:18:57
6197,-4.1259,11,fell,simple_jump,19:19:03
6198,-4.3353,7,fell,simple_jump,19:19:08
6199,-4.4321,6,fell,simple_jump,19:19:13
6200,-4.2654,8,fell,simple_jump,19:19:19
6201,-4.1601,7,fell,simple_jump,19:19:24
6202,-4.3074,8,fell,simple_jump,19:19:29
6203,-4.6702,6,fell,simple_jump,19:19:34
