episode,reward,steps,outcome,timestamp
1,-5.021,13,fell,02:04:19
2,-4.8565,22,fell,02:04:27
3,-5.1335,16,fell,02:04:34
4,-4.9116,22,fell,02:04:42
5,-4.9403,19,fell,02:04:49
6,-4.8774,12,fell,02:04:55
7,-4.8643,19,fell,02:05:02
8,-4.8435,10,fell,02:05:08
9,-4.9018,11,fell,02:05:13
10,-5.0538,20,fell,02:05:21
11,-5.1163,13,fell,02:05:27
12,-5.2364,18,fell,02:05:34
