episode,reward,steps,outcome,env,timestamp
1,-4.8154,6,mission_ended,one_block_gap,11:52:22
2,-3.3727,9,fell,one_block_gap,11:52:25
3,-5.2486,7,fell,one_block_gap,11:52:32
4,-4.6215,11,fell,one_block_gap,11:52:37
5,-5.0243,8,fell,one_block_gap,11:52:42
6,-4.4221,9,fell,one_block_gap,11:52:45
7,-5.0477,5,fell,one_block_gap,11:52:49
8,-3.9992,10,fell,one_block_gap,11:52:57
9,-5.0284,16,fell,one_block_gap,11:53:02
10,-4.9211,5,fell,one_block_gap,11:53:06
11,-4.7502,9,fell,one_block_gap,11:53:13
12,-3.8682,16,mission_ended,one_block_gap,11:53:17
13,-4.2442,13,fell,one_block_gap,11:53:23
14,-3.2495,20,fell,one_block_gap,11:53:29
15,-3.9106,9,fell,one_block_gap,11:53:33
16,-4.6954,5,fell,one_block_gap,11:53:37
17,-4.9177,9,fell,one_block_gap,11:53:42
18,-5.2846,3,fell,one_block_gap,11:53:48
19,-5.4072,15,fell,one_block_gap,11:53:54
20,-3.9374,14,fell,one_block_gap,11:53:59
21,-5.6234,8,fell,one_block_gap,11:54:03
22,-4.3316,30,fell,one_block_gap,11:54:17
23,-3.7764,32,mission_ended,one_block_gap,11:54:20
24,-4.7474,4,fell,one_block_gap,11:54:23
25,-4.2865,7,fell,one_block_gap,11:54:27
26,-5.0659,7,fell,one_block_gap,11:54:31
27,-4.7586,15,fell,one_block_gap,11:54:38
28,-3.5386,20,fell,one_block_gap,11:54:43
29,-4.2513,10,fell,one_block_gap,11:54:49
30,-5.1599,7,fell,one_block_gap,11:54:53
31,-4.9035,11,fell,one_block_gap,11:54:59
32,-4.8005,17,fell,one_block_gap,11:55:04
33,-4.9588,6,fell,one_block_gap,11:55:10
34,-4.2497,16,fell,one_block_gap,11:55:15
35,-2.9578,11,fell,one_block_gap,11:55:21
36,-4.7865,10,fell,one_block_gap,11:55:28
37,-4.2835,20,fell,one_block_gap,11:55:33
38,-4.9683,8,fell,one_block_gap,11:55:37
39,-4.521,10,fell,one_block_gap,11:55:44
40,-5.4099,6,fell,one_block_gap,11:55:49
41,-3.4895,21,mission_ended,one_block_gap,11:55:53
42,-2.7712,12,fell,one_block_gap,11:55:59
43,-5.5925,21,mission_ended,one_block_gap,11:56:08
44,-4.4641,19,fell,one_block_gap,11:56:13
45,-4.0733,19,fell,one_block_gap,11:56:20
46,-4.7427,9,fell,one_block_gap,11:56:24
47,-4.4519,9,fell,one_block_gap,11:56:29
48,-4.2506,9,fell,one_block_gap,11:56:33
49,-5.0128,2,fell,one_block_gap,11:56:35
50,-5.2637,8,fell,one_block_gap,11:56:40
51,-4.702,7,fell,one_block_gap,11:56:46
52,-4.6003,4,fell,one_block_gap,11:56:51
53,-0.9637,19,mission_ended,one_block_gap,11:56:55
54,-4.8403,8,fell,one_block_gap,11:57:00
55,-4.1577,12,fell,one_block_gap,11:57:05
56,-4.6361,4,fell,one_block_gap,11:57:09
57,-4.643,9,fell,one_block_gap,11:57:14
58,-4.2853,26,fell,one_block_gap,11:57:24
59,-4.6958,4,fell,one_block_gap,11:57:27
60,-3.6904,21,fell,one_block_gap,11:57:32
61,-3.9378,15,fell,one_block_gap,11:57:39
62,11.8973,22,landed,one_block_gap,11:57:44
63,-5.1015,5,fell,one_block_gap,11:57:49
64,-3.1775,12,fell,one_block_gap,11:57:53
65,-4.6608,10,fell,one_block_gap,11:57:58
66,-5.3809,10,fell,one_block_gap,11:58:05
67,-4.2995,20,fell,one_block_gap,11:58:09
68,-4.8449,4,fell,one_block_gap,11:58:13
69,-4.7176,15,fell,one_block_gap,11:58:20
70,-5.1207,16,fell,one_block_gap,11:58:26
71,-4.9448,5,fell,one_block_gap,11:58:31
72,-3.8012,12,fell,one_block_gap,11:58:35
73,-4.6138,6,fell,one_block_gap,11:58:39
74,-4.5959,8,fell,one_block_gap,11:58:43
75,-4.0928,11,fell,one_block_gap,11:58:49
76,-4.8843,21,fell,one_block_gap,11:58:57
77,-4.5949,12,fell,one_block_gap,11:59:01
78,-4.5742,6,fell,one_block_gap,11:59:05
79,-4.8304,24,fell,one_block_gap,11:59:14
80,-2.5497,25,fell,one_block_gap,11:59:20
81,-4.5928,7,fell,one_block_gap,11:59:24
82,-4.0954,11,fell,one_block_gap,11:59:30
83,-3.492,16,fell,one_block_gap,11:59:36
84,-5.3228,19,fell,one_block_gap,11:59:44
85,-5.4004,25,fell,one_block_gap,11:59:53
86,-4.9191,7,fell,one_block_gap,11:59:58
87,-3.6571,20,fell,one_block_gap,12:00:02
88,-4.1585,14,fell,one_block_gap,12:00:09
89,-4.5524,10,fell,one_block_gap,12:00:16
90,-3.2112,24,fell,one_block_gap,12:00:21
91,-4.6352,16,fell,one_block_gap,12:00:28
92,-3.7809,24,fell,one_block_gap,12:00:34
93,-4.3811,10,fell,one_block_gap,12:00:38
94,-4.5142,7,fell,one_block_gap,12:00:42
95,-4.2633,11,fell,one_block_gap,12:00:48
96,-4.5288,6,fell,one_block_gap,12:00:52
97,-4.0968,15,fell,one_block_gap,12:00:59
98,-4.599,15,fell,one_block_gap,12:01:03
99,-4.7488,10,fell,one_block_gap,12:01:08
100,-4.087,10,fell,one_block_gap,12:01:15
101,-4.0124,21,mission_ended,one_block_gap,12:01:20
102,-5.3195,7,fell,one_block_gap,12:01:24
103,-3.4044,9,fell,one_block_gap,12:01:28
104,-4.8434,4,fell,one_block_gap,12:01:31
105,-4.0526,15,fell,one_block_gap,12:01:39
106,-3.7444,12,fell,one_block_gap,12:01:46
107,-4.4394,23,fell,one_block_gap,12:01:50
108,-1.967,8,fell,one_block_gap,12:01:55
109,-0.6367,17,fell,one_block_gap,12:02:02
110,-4.8179,10,fell,one_block_gap,12:02:06
111,-4.8401,5,fell,one_block_gap,12:02:10
112,-4.2865,5,fell,one_block_gap,12:02:14
113,-4.4238,18,fell,one_block_gap,12:02:22
114,-4.8331,4,fell,one_block_gap,12:02:27
115,-4.0251,24,fell,one_block_gap,12:02:31
116,-4.7973,8,fell,one_block_gap,12:02:36
117,-4.4013,15,fell,one_block_gap,12:02:45
118,-1.4169,25,mission_ended,one_block_gap,12:02:49
119,-5.0987,4,fell,one_block_gap,12:02:52
120,-3.1995,15,fell,one_block_gap,12:03:00
121,-3.8078,18,fell,one_block_gap,12:03:05
122,-4.7518,10,fell,one_block_gap,12:03:11
123,-4.4709,5,fell,one_block_gap,12:03:15
124,-4.7178,5,fell,one_block_gap,12:03:18
125,-4.9112,5,fell,one_block_gap,12:03:22
126,-4.9055,7,fell,one_block_gap,12:03:28
127,-5.0893,14,fell,one_block_gap,12:03:33
128,-4.1479,18,fell,one_block_gap,12:03:41
129,-3.5273,18,fell,one_block_gap,12:03:47
130,-3.7761,14,fell,one_block_gap,12:03:53
131,-4.7572,6,fell,one_block_gap,12:03:58
132,-3.6388,12,fell,one_block_gap,12:04:02
133,-3.4246,18,fell,one_block_gap,12:04:10
134,-4.6072,19,fell,one_block_gap,12:04:14
135,-4.1241,17,fell,one_block_gap,12:04:22
136,-3.9114,17,fell,one_block_gap,12:04:31
137,-5.0858,33,mission_ended,one_block_gap,12:04:35
138,-4.246,10,fell,one_block_gap,12:04:40
139,-4.5686,17,fell,one_block_gap,12:04:46
140,-5.1245,13,fell,one_block_gap,12:04:52
141,-3.222,23,fell,one_block_gap,12:05:01
142,-4.2499,18,fell,one_block_gap,12:05:05
143,-4.4596,15,fell,one_block_gap,12:05:12
144,-4.4759,27,mission_ended,one_block_gap,12:05:23
145,-4.0258,21,fell,one_block_gap,12:05:28
146,-5.0707,11,fell,one_block_gap,12:05:32
147,-4.46,11,fell,one_block_gap,12:05:38
148,-4.1146,14,fell,one_block_gap,12:05:43
149,-5.1832,10,fell,one_block_gap,12:05:49
150,-4.6177,12,fell,one_block_gap,12:05:57
151,-4.7368,21,mission_ended,one_block_gap,12:06:02
152,-3.7423,15,fell,one_block_gap,12:06:08
153,-4.4441,13,fell,one_block_gap,12:06:12
154,-4.3483,12,fell,one_block_gap,12:06:18
155,-4.0509,14,fell,one_block_gap,12:06:22
156,-4.2102,16,fell,one_block_gap,12:06:29
157,-3.3613,25,fell,one_block_gap,12:06:36
158,-4.8524,11,fell,one_block_gap,12:06:41
159,-5.2223,13,fell,one_block_gap,12:06:47
160,-3.8619,15,fell,one_block_gap,12:06:53
161,-3.4286,15,fell,one_block_gap,12:07:00
162,-3.132,25,fell,one_block_gap,12:07:09
163,-4.9957,19,fell,one_block_gap,12:07:14
164,-4.6903,21,fell,one_block_gap,12:07:23
