episode,reward,steps,outcome,env,timestamp
8001,-3.1374,6,fell,simple_jump,23:34:38
8002,12.9612,12,landed,simple_jump,23:34:44
8003,-4.6702,6,fell,simple_jump,23:34:50
8004,-4.1567,8,fell,simple_jump,23:34:56
8005,12.4207,11,landed,simple_jump,23:35:02
8006,12.3876,11,landed,simple_jump,23:35:09
8007,12.9592,12,landed,simple_jump,23:35:16
8008,-4.4725,6,fell,simple_jump,23:35:23
8009,12.9489,12,landed,simple_jump,23:35:29
8010,-4.1456,6,fell,simple_jump,23:35:34
8011,12.9592,12,landed,simple_jump,23:35:41
8012,-3.1796,5,fell,simple_jump,23:35:46
8013,12.8974,12,landed,simple_jump,23:35:52
8014,12.9592,12,landed,simple_jump,23:36:00
8015,12.8805,12,landed,simple_jump,23:36:07
8016,-3.1853,5,fell,simple_jump,23:36:12
8017,12.9452,12,landed,simple_jump,23:36:19
8018,-4.0384,6,fell,simple_jump,23:36:25
8019,-4.6702,6,fell,simple_jump,23:36:30
8020,-3.0715,6,fell,simple_jump,23:36:35
8021,12.374,11,landed,simple_jump,23:36:41
8022,12.4981,11,landed,simple_jump,23:36:49
8023,12.4151,11,landed,simple_jump,23:36:56
8024,12.4132,11,landed,simple_jump,23:37:03
8025,12.4207,11,landed,simple_jump,23:37:10
8026,-3.1885,5,fell,simple_jump,23:37:16
8027,12.9489,12,landed,simple_jump,23:37:22
8028,12.558,11,landed,simple_jump,23:37:29
8029,-4.6702,6,fell,simple_jump,23:37:35
8030,12.558,11,landed,simple_jump,23:37:42
8031,12.941,12,landed,simple_jump,23:37:49
8032,12.953,12,landed,simple_jump,23:37:56
8033,-4.2723,6,fell,simple_jump,23:38:02
8034,-4.6702,6,fell,simple_jump,23:38:07
8035,-4.2101,6,fell,simple_jump,23:38:13
8036,-4.1567,8,fell,simple_jump,23:38:18
8037,-4.6702,6,fell,simple_jump,23:38:23
8038,-4.6702,6,fell,simple_jump,23:38:29
8039,-4.1702,7,fell,simple_jump,23:38:34
8040,-4.6702,6,fell,simple_jump,23:38:39
8041,-4.1611,8,fell,simple_jump,23:38:45
8042,-4.6702,6,fell,simple_jump,23:38:50
8043,12.4207,11,landed,simple_jump,23:38:57
8044,12.4118,11,landed,simple_jump,23:39:04
8045,-3.9449,8,fell,simple_jump,23:39:11
8046,12.9592,12,landed,simple_jump,23:39:18
8047,-4.6702,6,fell,simple_jump,23:39:24
8048,12.8805,12,landed,simple_jump,23:39:31
8049,12.9381,12,landed,simple_jump,23:39:38
8050,-4.0637,11,fell,diagonal_small,23:39:57
8051,-4.7738,8,fell,diagonal_small,23:40:02
8052,-4.8693,8,fell,diagonal_small,23:40:07
8053,-4.4857,8,fell,diagonal_small,23:40:13
8054,-4.5708,7,fell,diagonal_small,23:40:18
8055,-4.4637,9,fell,diagonal_small,23:40:23
8056,-4.8322,10,fell,diagonal_small,23:40:29
8057,-4.3777,7,fell,diagonal_small,23:40:34
8058,-4.5787,6,fell,diagonal_small,23:40:41
8059,-4.8484,8,fell,diagonal_small,23:40:45
8060,-4.569,7,fell,diagonal_small,23:40:50
8061,-4.5761,7,fell,diagonal_small,23:40:55
8062,-4.8103,6,fell,diagonal_small,23:41:00
8063,-4.64,8,fell,diagonal_small,23:41:05
8064,-4.7775,9,fell,diagonal_small,23:41:11
8065,-4.9876,8,fell,diagonal_small,23:41:16
8066,-4.9259,10,fell,diagonal_small,23:41:22
8067,-4.3654,5,fell,diagonal_small,23:41:27
8068,-4.6112,8,fell,diagonal_small,23:41:32
8069,-4.9876,8,fell,diagonal_small,23:41:37
8070,-4.8759,7,fell,diagonal_small,23:41:43
8071,-4.5636,7,fell,diagonal_small,23:41:48
8072,-4.5897,7,fell,diagonal_small,23:41:53
8073,-4.5763,6,fell,diagonal_small,23:41:58
8074,-4.7054,8,fell,diagonal_small,23:42:03
8075,-4.6046,9,fell,diagonal_small,23:42:08
8076,-4.698,9,fell,diagonal_small,23:42:14
8077,-4.5315,8,fell,diagonal_small,23:42:19
8078,-4.6081,8,fell,diagonal_small,23:42:25
8079,-4.7766,9,fell,diagonal_small,23:42:30
8080,-5.0511,8,fell,diagonal_small,23:42:36
8081,-4.4066,6,fell,diagonal_small,23:42:40
8082,-3.9611,11,fell,diagonal_small,23:42:47
8083,-4.7054,8,fell,diagonal_small,23:42:52
8084,-4.5706,7,fell,diagonal_small,23:42:58
8085,-4.3809,9,fell,diagonal_small,23:43:03
8086,-5.2875,8,fell,diagonal_small,23:43:08
8087,-4.5909,9,fell,diagonal_small,23:43:14
8088,-5.1206,8,fell,diagonal_small,23:43:19
8089,-4.7738,8,fell,diagonal_small,23:43:25
8090,-4.5756,7,fell,diagonal_small,23:43:30
8091,-4.7086,8,fell,diagonal_small,23:43:35
8092,-4.5791,6,fell,diagonal_small,23:43:40
8093,-4.5291,8,fell,diagonal_small,23:43:45
8094,-4.7975,8,fell,diagonal_small,23:43:51
8095,-4.6319,10,fell,diagonal_small,23:43:56
8096,-4.6541,9,fell,diagonal_small,23:44:02
8097,-4.7085,8,fell,diagonal_small,23:44:07
