episode,reward,steps,outcome,timestamp
1,-0.01,1,mission_ended,19:22:35
2,-0.01,1,mission_ended,19:22:44
3,-0.01,1,mission_ended,19:22:52
4,-0.01,1,mission_ended,19:23:00
5,-0.01,1,mission_ended,19:23:08
6,-0.01,1,mission_ended,19:23:16
7,-0.01,1,mission_ended,19:23:25
8,-0.01,1,mission_ended,19:23:33
9,-0.01,1,mission_ended,19:23:41
10,-0.01,1,mission_ended,19:23:49
11,-0.01,1,mission_ended,19:23:57
12,-0.01,1,mission_ended,19:24:06
13,-0.01,1,mission_ended,19:24:14
