episode,reward,steps,outcome,timestamp
1,-5.0,1,fell,19:19:53
2,-5.0,1,fell,19:20:02
3,-5.0,1,fell,19:20:10
4,-5.0,1,fell,19:20:18
5,-5.0,1,fell,19:20:26
6,-5.0,1,fell,19:20:34
7,-5.0,1,fell,19:20:43
8,-5.0,1,fell,19:20:51
9,-5.0,1,fell,19:20:59
10,-5.0,1,fell,19:21:07
11,-5.0,1,fell,19:21:16
12,-5.0,1,fell,19:21:24
13,-5.0,1,fell,19:21:32
14,-5.0,1,fell,19:21:40
15,-5.0,1,fell,19:21:48
16,-5.0,1,fell,19:21:57
17,-5.0,1,fell,19:22:05
