episode,reward,steps,outcome,timestamp
1,-5.0478,10,fell,02:16:43
2,-5.3727,38,fell,02:16:55
3,-5.0175,7,fell,02:17:00
4,-5.0712,6,fell,02:17:05
5,-4.9696,12,fell,02:17:11
6,-4.9162,29,fell,02:17:20
7,-5.1171,11,fell,02:17:26
8,-5.061,41,fell,02:17:37
9,-5.0483,10,fell,02:17:43
10,-5.0062,7,fell,02:17:48
11,-5.1529,16,fell,02:17:55
12,-5.2918,37,fell,02:18:06
13,-4.8856,18,fell,02:18:13
