episode,reward,steps,outcome,env,timestamp
1,-4.1,13,fell,one_block_gap,20:42:06
2,-4.1,13,fell,simple_jump,20:42:15
3,11.8097,12,landed,simple_jump,20:42:21
4,11.8754,14,landed,three_block_gap,20:42:25
5,11.6926,14,landed,simple_jump,20:42:34
6,12.2768,9,landed,three_block_gap,20:42:39
7,10.0687,15,landed,one_block_gap,20:42:44
8,-4.0,12,fell,simple_jump,20:42:53
9,11.3922,17,landed,simple_jump,20:42:59
10,-4.0,12,fell,three_block_gap,20:43:04
11,-4.0,12,fell,three_block_gap,20:43:10
12,11.6186,14,landed,three_block_gap,20:43:16
13,11.3586,11,landed,one_block_gap,20:43:24
14,11.8301,15,landed,three_block_gap,20:43:29
15,11.1119,12,landed,one_block_gap,20:43:33
16,11.7826,13,landed,three_block_gap,20:43:37
17,11.5831,13,landed,simple_jump,20:43:41
18,11.556,13,landed,simple_jump,20:43:57
19,-4.0,12,fell,simple_jump,20:44:13
20,11.7722,14,landed,three_block_gap,20:44:17
